study_id,SYMBOL,logFC,SE,P.Value
GSE278723,ABI2,-0.4480341453535003,0.06160325120050772,3.518567296158036e-13
GSE278723,ABI3,0.6492175117826007,0.11986890813131953,6.092577332553918e-8
GSE278723,ABI3BP,0.26996255563877114,0.12101996975329228,0.02569919525514551
GSE278723,ABL1,0.37885710010567464,0.06717231544341772,1.699731268643707e-8
GSE278723,ABL2,-0.45831568671007916,0.06371950337553903,6.351938752749532e-13
GSE278723,ABLIM1,0.10076467845201731,0.07907256522809714,0.20254587768568588
GSE278723,ABLIM2,0.38796122972992825,0.07420325143102595,1.7102128274419256e-7
GSE278723,ABLIM3,0.7497892047118889,0.08843626913219209,2.2850848775032845e-17
GSE278723,ABO,-0.1500837325678032,0.11973220874332414,0.21002559459747167
GSE278723,ABR,0.45080928831836997,0.06337275400561927,1.1304331101373688e-12
GSE278723,ABRACL,-0.43321137155394596,0.1790560954094634,0.015545405460354243
GSE278723,ABT1,0.11291879735731196,0.07011983254857132,0.1073173466073696
GSE278723,ABTB1,0.6170860464207513,0.06341297605808825,2.2190059460467546e-22
GSE278723,ABTB2,0.462153535279868,0.11340776674179037,4.5984914927577126e-5
GSE278723,AC004381.6,-0.186028214337442,0.2725943971167927,0.4949633348898462
GSE278723,AC007040.11,0.678327099745346,0.3967194251429429,0.08729529716829766
GSE278723,AC007325.2,1.91708540124456,0.11203301729413104,1.2121756410100542e-65
GSE278723,AC007325.4,0.3240073396388329,0.10009299778021277,0.001207667475614442
GSE278723,AC010547.9,-0.0805232406518309,0.24521809638044093,0.742628919188191
GSE278723,AC011043.1,-1.1581589975767896,0.15132944672733273,1.9599354927134842e-14
GSE278723,AC013461.1,-0.5901042294262392,0.07726000795889124,2.207929104426892e-14
GSE278723,AC024592.12,1.538226918866611,0.12401039045705564,2.485460372888309e-35
GSE278723,AC025335.1,-0.3593087368874531,0.06578707235619609,4.71617394880512e-8
GSE278723,AC069368.3,1.4176887460124645,0.24353325214465646,5.837927567899377e-9
