SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ZNF17,5,-0.13225733803088238,0.12398430283992765,1.8684035037552813,4,0.7599466528075421,0,0.12398430283992765,0.18389843982901638,0.21474711185976092,0.24168990035305774,0.9999781025987472
ZNF174,5,0.1682118026865365,0.06303992645546902,2.9321484144431795,4,0.5692436604391427,0,0.06303992645546902,0.09350332144113424,0.10918835552627774,0.12288743973466768,0.9999781025987472
ZNF175,5,-0.29136128404032574,0.061849426767124585,0.6479708474352964,4,0.9575867365640881,0,0.061849426767124585,0.09173752504361667,0.10712634957967027,0.1205667286086972,0.9999781025987472
ZNF177,4,-0.41038196140737415,0.20214427429577086,1.7646063047541787,3,0.622667117857172,0,0.20214427429577086,0.2786366531848804,0.3196181613682327,0.35591172171586016,0.9999781025987472
ZNF18,5,-0.12157474763683992,0.08681580415921866,0.9541612510140325,4,0.9166651458134035,0,0.08681580415921866,0.12876864709231817,0.15036938370371616,0.16923515780382298,0.9999781025987472
ZNF180,5,-0.41720262161438865,0.09788151570600805,0.664228505273251,4,0.955665895274523,0,0.09788151570600805,0.14518174973870546,0.16953575832465698,0.1908062007489298,0.9999781025987472
ZNF181,5,-0.8940664512093096,0.07500085740261193,1.3961915409893562,4,0.844856674273568,0,0.07500085740261193,0.11124424904002564,0.1299052956325522,0.1462035865575203,0.9999781025987472
ZNF182,5,-0.3108247165447081,0.10499216813204823,1.0415710040459998,4,0.9034283064587929,0,0.10499216813204823,0.15572855169155791,0.18185176960152147,0.2046674141197359,0.9999781025987472
ZNF184,5,-0.48910743939560614,0.1638746292917852,2.380065083274272,4,0.6662327875056869,0,0.1638746292917852,0.24306535556542,0.28383918400488695,0.31945046200776744,0.9999781025987472
ZNF185,5,0.20725696980046435,0.07812992943017702,1.630768676684903,4,0.8032517226564257,0,0.07812992943017702,0.11588541288739394,0.1353250073648375,0.15230327086607456,0.9999781025987472
ZNF189,5,-0.5946022467622334,0.09652418600518749,2.4617563746457494,4,0.6514967483843525,0,0.09652418600518749,0.14316850444396237,0.1671847943202135,0.18816027805852997,0.9999781025987472
ZNF19,5,-0.3084422785292142,0.09720742415961497,2.431035271709942,4,0.6570260811067721,0,0.09720742415961497,0.1441819103974006,0.1683681975173515,0.18949215441447628,0.9999781025987472
ZNF195,5,-0.302847273739138,0.10537526434237703,0.8316862393273747,4,0.9341503104632835,0,0.10537526434237703,0.15629677519864843,0.18251531170199803,0.205414206115006,0.9999781025987472
ZNF197,5,-0.6036256262315436,0.051973951310815315,1.6116802223317128,4,0.80669131586124,0,0.051973951310815315,0.07708982781593043,0.09002152434044317,0.10131588294272623,0.9999781025987472
ZNF2,5,-0.3040208608961268,0.08638131978811248,1.7817927086600112,4,0.775811751784535,0,0.08638131978811248,0.12812420262518529,0.14961683469786566,0.16838819184158185,0.9999781025987472
ZNF20,5,-0.3548229559821249,0.10545349040313916,2.433668904068308,4,0.6565514643872096,0,0.10545349040313916,0.15641280319734352,0.18265080321371402,0.2055666967803366,0.9999781025987472
ZNF200,5,-0.38119497790725637,0.0720684665693029,2.2987783387756355,4,0.6809914861617907,0,0.0720684665693029,0.1068948105477137,0.1248262457216117,0.14048730447934707,0.9999781025987472
ZNF202,5,-0.22984800156000754,0.08000074679667118,1.3202963954796783,4,0.8579226598351221,0,0.08000074679667118,0.11866028347199921,0.13856535809528758,0.1559501652916577,0.9999781025987472
ZNF205,5,0.8231557142793272,0.09303576621131796,0.37683992471339145,4,0.9843287913243085,0,0.09303576621131796,0.1379943417244324,0.1611426739991025,0.18136009599468852,0.9999781025987472
ZNF207,5,-0.40711298467419355,0.06530511322774817,1.4136418669433806,4,0.8418205622080689,0,0.06530511322774817,0.09686313638384739,0.11311177410449817,0.12730310165906497,0.9999781025987472
ZNF208,5,-0.07383412706604256,0.1356333643192036,1.7382628346824207,4,0.7837559643206538,0,0.1356333643192036,0.2011767902527545,0.2349238782023603,0.26439810166276545,0.9999781025987472
ZNF211,5,-0.020694253725139146,0.09960272673392348,1.9043133871113371,4,0.7533525736636689,0,0.09960272673392348,0.1477347182629452,0.17251698327555437,0.19416145873155158,0.9999781025987472
ZNF212,5,0.25362863205398195,0.060804124399743815,1.1196002623701031,4,0.8911500680350691,0,0.060804124399743815,0.09018709107651132,0.10531583277009475,0.11852905916809675,0.9999781025987472
ZNF213,5,0.7295120396717492,0.07840046417111163,5.894017879803856,4,0.2072041213234921,32.13457981343766,0.07840046417111163,0.11628668075467916,0.13579358728134872,0.15283064016267772,0.9999781025987472
ZNF214,5,-0.6317024202294873,0.09325063608136044,2.4037868948932175,4,0.6619430199678316,0,0.09325063608136044,0.1383130452454587,0.16151483953103182,0.18177895448152853,0.9999781025987472
ZNF217,5,-0.4783666241200951,0.07926950985698253,2.030654562221546,4,0.7301205098238591,0,0.07926950985698253,0.11757568381483371,0.13729881856337567,0.15452472207796314,0.9999781025987472
ZNF219,5,0.7953610148135505,0.12796327874772093,0.644281306578526,4,0.9580181809151573,0,0.12796327874772093,0.18980021485052972,0.22163890029415137,0.24944635232829987,0.9999781025987472
ZNF22,5,-0.669827686997628,0.056274005672095284,1.2397387163970823,4,0.8715135595375151,0,0.056274005672095284,0.08346783914564117,0.09746943696948822,0.10969823204890516,0.9999781025987472
ZNF221,5,-0.35520610081603204,0.10936343479706158,1.3795704871572076,4,0.8477378776452963,0,0.10936343479706158,0.16221218793711065,0.18942302555875676,0.21318858156177672,0.9999781025987472
ZNF222,5,-0.29883663516656417,0.10098929548532479,1.5103970586089097,4,0.8247981768688277,0,0.10098929548532479,0.1497913320782245,0.17491859080116876,0.196864378824521,0.9999781025987472
ZNF223,5,-0.1651651483199044,0.15101073911679777,2.81754010831915,4,0.588808787120077,0,0.15101073911679777,0.2239851229946387,0.2615582726388226,0.2943741236058052,0.9999781025987472
ZNF224,5,-0.38544105581288296,0.0966005229792845,2.088576055836125,4,0.7194714371400047,0,0.0966005229792845,0.1432817304743239,0.16731701383784559,0.1883090862160157,0.9999781025987472
ZNF225,5,-0.2763798293205837,0.09057699760869646,1.6000722411280175,4,0.8087791513398919,0,0.09057699760869646,0.13434739852625643,0.15688396185530695,0.17656707361244353,0.9999781025987472
ZNF226,5,-0.5009433178260234,0.10137916705622559,1.6434234088741182,4,0.80096730666571,0,0.10137916705622559,0.15036960506907973,0.17559386817039563,0.19762437842901254,0.9999781025987472
ZNF227,5,-0.32389744223767747,0.10149502377998032,2.556807040458169,4,0.6344933116928997,0,0.10149502377998032,0.15054144836096567,0.17579453790233732,0.19785022476099268,0.9999781025987472
ZNF229,5,-0.06649201841798029,0.07021757129327962,1.5264360137501602,4,0.8219485687286043,0,0.07021757129327962,0.10414948919855042,0.12162040106405017,0.1368792453575116,0.9999781025987472
ZNF23,5,-0.41553047233178525,0.0937391292814954,9.665385129524145,4,0.04645766437814292,58.61520315645269,0.0937391292814954,0.1390375977518182,0.1623609345728175,0.18273120303363913,0.9999781025987472
