"","LOAD1","LOAD2","LOAD3","LOAD4","CTRL1","CTRL2","CTRL3","CTRL4"
"NCKAP5",5.0142360067097,5.23358774931132,4.78028820030726,4.52217828814744,5.585967378185,5.0782698381797,4.81030280946537,4.7548097816869
"MGAT5",6.20220783967797,5.98585988986652,6.30516072467186,6.39396665911222,6.68603636472272,6.50942557179664,6.13732771445881,6.01603542012644
"TMEM163",3.04566652234351,3.26670992706585,2.52982843113567,2.74232075974183,3.46637101472516,2.5726407709984,3.82061492276781,4.02747284430955
"CCNT2-AS1",1.33019191902959,0.600581472970965,1.65661331787646,2.27356029911108,1.3946733801903,1.29717223960628,0.334908686671833,1.73283630729189
"CCNT2",5.15027467916012,5.18883131451415,5.3205961027342,5.30711305755297,5.61329932258811,5.29975181676837,5.14446017265412,4.98175319000722
"RAB3GAP1",6.52598788103722,6.58891093438511,6.52147298939188,6.54428337721725,7.12938149727437,6.40663220048999,6.49843035869627,6.6366476219192
"ZRANB3",4.93836142701114,4.61036365223249,4.33830439050882,4.90999477552524,4.72107754643524,4.32279235982111,4.85312800516798,4.87240523936621
"R3HDM1",6.48312324843278,6.65368252092898,6.80777405998544,7.12634650896014,6.40273946921296,6.34462475509894,6.44188108475597,6.71940494648957
"LOC107985946",1.83511619774093,1.76474030989284,1.92331473334432,2.07200422516181,2.0331360328425,2.03781590443196,1.80269141034446,2.03938516541569
"UBXN4",6.04158724518294,6.09277381992174,6.10088829093407,6.11145969508327,6.48026873318127,5.95886630193908,6.10366190898106,5.96931421384381
"MCM6",4.73573230533473,4.2533373997625,3.68413870825555,4.53021907329508,4.8919616984,3.63773249191127,4.20133817953521,4.69107445732949
"DARS1",5.69563308881067,5.57599406257754,5.12477864367056,5.25866033820993,5.71943218350091,5.09556073288587,5.6072712257292,5.24540808728097
"DARS1-AS1",1.57410139738768,1.71009907700007,0.62292589523638,0.884694101111244,1.27909749669769,1.39618286486111,1.44565891629066,1.46152043563075
"THSD7B",2.26510592014869,2.38315994399329,2.52674962634674,2.65141617164086,2.26111470185721,2.60059259198879,2.92243180469407,2.85962973467505
"HNMT",3.84738216476421,4.03841933274644,3.59728799203069,3.83593894460643,3.5721445345757,3.99795672606943,4.23256657283834,3.78493385258744
"SPOPL",3.78331293419863,3.92544061655295,3.91242330031276,3.93727034926914,4.49069397955228,4.33809309685098,3.7718470297319,3.81026991712518
"NXPH2",2.11123220937699,1.28586595410302,1.13256766841417,1.69407197430999,1.72874811572973,1.3639284687182,1.55511025806227,1.49662617868015
"LRP1B",8.96877250473058,8.97607208046287,8.57669867406124,9.08077448324065,9.53927361621291,8.49141509406419,8.71779148908426,8.6903719964868
"LOC107985779",3.40230909173733,3.9714668117667,3.47163563455587,4.05543890166076,3.43763363104042,3.23291939208798,3.79574024498024,3.44010099735101
"LOC105373648",2.56521443380883,3.27426270826238,2.95552199337104,3.45936588423299,2.97757582484173,2.66819084334322,3.09999698187372,2.90737132140893
"ARHGAP15",0.797929462666058,1.29331936962806,1.18037255155509,1.42597820927438,0.99341465930676,0.965794370376499,1.2065872620105,0.287936173440572
"GTDC1",4.89859331090658,4.51397146270038,4.69028175855848,5.04162173611316,5.04745133236346,5.10127861714512,4.90638459601432,4.60763087466196
"ZEB2",7.54380797409578,7.73341158236357,7.18164079998721,7.77262939895293,8.41341388690953,7.89198307860019,7.92099572753039,7.44417210397578
"ACVR2A",4.81323454759343,4.32690502847717,4.4235399712404,4.45541830302777,4.78276688659198,4.7741832526228,4.58687504048867,4.7863612083868
"ORC4",4.80728075990756,4.12137041520453,4.52268440959093,4.38461237349353,4.5026347340562,4.52107385359009,4.48509363525763,4.30899454511462
"MBD5",5.53954734894055,5.61629582682208,5.65014048697525,5.63624278399961,5.91899614820396,5.59316813833849,5.5575808851627,5.56816269837298
"EPC2",5.88815091289426,5.6688154857022,6.11479491193179,5.76633401076298,5.78689785043567,6.08706819333206,5.81546834368872,5.51522135437112
"KIF5C",9.70999711836942,9.86443608986431,10.2494868795283,9.71171593752008,10.5312225228633,10.2657766665548,9.92079605020718,10.0036989152797
"KIF5C-AS1",1.48739517989639,1.68198227622029,2.18002181713093,1.82818849252207,1.88287685223843,1.64909637536649,1.50142229126973,1.74456614190297
"LOC101928553",2.29604716141417,2.84792040496515,3.18180503297125,2.99138098932529,2.80188600510515,2.64600816761182,2.48076411438261,2.8569305276691
"LYPD6",2.37222999884104,2.1930383826943,2.82625818746073,2.79666143357366,3.0952755437082,3.41971436709765,2.56168418239574,2.14051075379476
"MMADHC",3.82869351504479,3.66888213584506,3.62634365738965,3.65523283940301,4.25925746207866,3.93165061973121,4.17799995011522,3.72550689567705
"RND3",3.80019862463987,3.33691335119791,2.92778098189367,3.20736003615488,3.98346530862686,3.77489025432327,3.69769723443555,3.83379665731879
"RBM43",1.77293348890843,1.46154008214012,0.181073764705268,0.947177951345612,0.863632366445664,1.40677604912208,1.45274835445286,0.98597753523319
"RIF1",7.27053504630842,7.20569341985369,7.35926528789102,7.32923020737495,8.18046160478836,7.89351382820609,7.28539287336991,6.91455569603339
"NEB",4.44038448570325,4.72020306568693,4.67992540934759,4.50076250301656,4.37095236036844,4.43183437832922,4.25808360578296,3.92166409583389
"LOC101929356",3.12248048478018,3.59541392520107,3.75162408250081,3.52228740976973,3.34118400848573,3.8698267453018,3.48249774817722,3.2077522133701
"ARL5A",4.85769783105131,4.75300757099694,4.91649319546637,4.75082458535689,5.2581652728339,5.20733807775772,4.76117906008011,4.36135656077249
"CACNB4",6.41193224397175,5.84651697462157,6.09648239127709,6.74023741477107,6.70768955592061,5.81218678006654,5.90283008787155,5.95896774899233
"STAM2",4.59006540425088,4.80932957284973,4.57801653223728,4.70570986232108,5.26460755599621,4.84112583671798,4.74538820742858,4.44461267142853
"FMNL2",8.05210591789741,8.34775259570161,8.43336895474267,8.23078290594447,8.73727955245606,8.48134929884704,8.04051017687963,7.83312477829217
"PRPF40A",6.22739598592616,6.21431558515455,6.568828038479,6.13033723382414,7.09512417392215,6.32939350019396,6.03358219410229,5.83757833235978
"ARL6IP6",1.28976980678922,1.19328553566067,2.14028543654683,1.52879115990752,1.1228316927256,1.93910339800456,0.899262815457734,1.10904511625927
"RPRM",1.87664762743547,2.18103459495471,0.876143861087631,2.15376544612198,0.531984899455469,-0.571493743041535,-0.15359334926079,2.44368283623504
"GALNT13",5.07198883215976,4.61036365223249,4.66949417949789,4.95467494636483,5.20068601588673,4.97972140229134,4.32335717677749,4.77925077938754
"KCNJ3",5.79555207482914,6.00839549594716,6.09258362722799,5.78111159665171,6.10965072057075,6.06758989195817,6.40397854806524,6.10403210456195
"NR4A2",2.7253348980074,2.57577793968058,2.43776217357392,3.10732265365398,3.33005825254977,2.0978836304277,2.20658887224872,3.48973245830864
"FLJ46875",1.56283725659459,2.05516106167601,0.960706756611097,1.90215376587026,1.95996177815433,2.57733717820119,2.43853583944255,2.19282142393791
"GPD2",6.46942725273185,6.66862528401194,6.40285207143612,6.18228804739491,7.22767734941339,6.88296485741153,7.15699373756088,6.68138750659238
"ERMN",7.68613613360091,7.87697309226141,7.26009340767225,7.98928692051341,9.12195854930136,7.47355218555034,7.55171198642925,7.2338858762953
"ACVR1C",4.51021835025288,4.48252950504255,4.80400683887095,3.62415214405372,5.17480032410569,5.69877049060287,5.7114324189632,4.54863644678507
"ACVR1",4.2454468844786,4.634038425945,4.63559818641613,3.96125859642267,4.03781518058776,5.36706971880988,5.18120495921276,4.76204139212344
"UPP2",2.8464051977504,2.87051939368663,3.10130912261511,3.0836761949254,2.51406880899244,3.31394359106593,3.23153604829941,3.32957290763578
"CCDC148",3.59294661404566,3.77783609124551,3.21086958142966,3.4095133859891,4.42004790753575,3.58740279756998,3.48076478015352,3.58578042146185
"PKP4",7.83855153790033,8.08372300229137,7.77286637763703,7.67751671142129,8.49680597822064,8.12554634637876,8.05237222417454,8.11063532005996
"LOC107985780",3.3912072158341,3.82873413298197,3.24873331939214,3.93065827818397,4.53497117587039,3.49362453234092,3.5908967456855,3.45266984867224
"PKP4-AS1",3.88291667185123,3.93261784945889,3.72366373014038,3.35128984031611,4.67433560029973,4.20634661371335,3.7718470297319,4.01420923544928
"TANC1",4.91585024523847,5.69155759995718,6.38447378296646,5.06495575327927,6.32277181884741,6.07009117600638,6.11236216871237,5.33590330475869
"LOC105373716",1.7971681278271,2.30419896019327,2.88273677289399,2.45037822201767,2.38669969923463,2.14293300299619,1.58767817697683,1.53765565765651
"WDSUB1",2.92328773394937,3.02400113502747,3.49860002863029,3.16854819106006,2.79866110558006,3.30264359917947,3.02111614437277,2.55777875198659
"BAZ2B",7.09104655219953,7.4816699566288,7.5761910400981,7.2397900314939,8.11358286080468,7.48983508304906,6.84792808215058,6.93629438264297
"BAZ2B-AS1",1.17608975053283,1.50069968655705,1.65661331787646,1.40068363752584,0.88811416244549,1.06275686404402,1.13787435482997,1.15371731040783
"MARCHF7",5.37661558121009,5.1651599164489,4.39849385046348,5.18417685137045,5.52629132783507,5.08652944780025,4.93956613599049,4.93708781515665
"LY75-CD302",2.4322642797909,2.83009535987388,2.0140546427482,2.72967984915994,3.40407431121556,3.30547690558732,2.42056927573149,2.1842336375615
"CD302",1.73329085824564,2.11947018378569,1.66223590524646,1.77011455766406,2.4414876753944,3.01136585190778,1.71696140588172,1.31973813191479
"LY75",1.33019191902959,1.60020873260195,0.100535881875198,1.8376442063829,2.54519096724569,1.06275686404402,1.34256522120209,1.16248812612636
"PLA2R1",2.20115855454328,3.01275746510454,2.58118719407263,2.85369718251298,2.64911726492313,2.92924897164082,2.71696253633411,2.78207489745114
"RBMS1",2.3095886567418,2.76189022111658,2.09527294207895,2.61063239177543,3.00301777886663,2.67696928480959,1.87835578913259,2.62277767151397
"TANK",4.70083168197799,4.64936649578185,4.55628866809055,4.25299524467875,4.63780659824278,4.37901594977657,4.44388349049533,4.64566151952944
"PSMD14",5.95806796373732,5.86476698468181,5.80111437415033,5.8496013913239,6.73662586517349,6.02094732156301,6.27242917411212,5.82589371293437
"TBR1",5.29727575150007,4.69439714884406,5.30988989317788,5.85222784382739,4.59476143025245,3.93165061973121,4.15319037015724,4.88901493921413
"AHCTF1P1",4.33093158111535,4.31779743165592,4.91708118912319,4.35364067504335,4.89271808104269,4.74212644409726,4.34352163389198,3.98977666290606
"SLC4A10",8.01319482241827,7.7624841870876,7.77448965519444,8.10490104046729,8.4940672181727,7.68875831100027,8.22015658683998,7.98547126399585
"FAP",0.908848010056858,1.84807738349877,1.811380122636,2.3181498125256,-0.517619100684496,1.84876032791308,1.22326604017412,0.350679683734714
"IFIH1",1.76312448532582,2.32252789351267,2.94863658825948,2.3515355163568,2.22793273561734,2.95473949409131,2.29602405262088,1.94595468031055
"GCA",4.69761663014148,4.39430551042572,3.51422916485835,4.54904829035719,5.25346184074923,3.8869522446597,3.99585826165728,3.95359788212429
"KCNH7",4.57892569847897,3.85163328242398,4.29009370540893,5.04774534943228,4.0527815754624,3.25653719263876,2.75186817830507,3.32957290763578
"FIGN",4.39187698383368,4.28265451986116,4.63702653418056,4.365128801919,4.23082581876227,4.80153486452053,4.18227144235744,4.09660486229581
"GRB14",2.19752143086823,2.88785486399243,2.6478845338071,0.911804925353424,3.07142273087397,2.77834414436632,2.76331820777136,3.2077522133701
"COBLL1",3.13013244938315,3.50682592405449,4.0581505925977,4.06452741779017,4.05142739169412,3.95349098435343,3.09547442046134,2.92551903882486
"SLC38A11",0.656730308967295,1.88307630734846,1.85622049403369,2.34160067545046,0.761326404528867,2.32149752766442,0.919873151658612,0.641612745277622
"SCN3A",6.55381345867509,6.3818647841354,6.82636110072005,6.71801027798934,6.84669940593533,6.89829477804413,6.50163848793243,6.66334875882939
"SCN2A",8.85732414712866,8.53146291820786,8.3381209534173,8.56784652418468,9.39451775207483,8.68041366723763,8.94212681311785,8.66913198752971
"CSRNP3",7.5302269505536,7.46794459331995,7.58204260220849,7.43443753232044,8.32266066498193,7.69038499935678,7.82864226924638,7.65618717716901
"LOC100506124",2.69985205704346,2.76725278757849,2.66198476976292,3.27678092189008,2.59065047519719,2.65047207290428,2.6568414957922,2.17992049811574
"TTC21B",5.57080988975192,5.53335425559362,5.52110357200119,5.84022397758803,6.03316301168092,5.78402289824425,5.46682608690769,5.19179335529129
"LOC102724058",3.12056113527799,3.58634093152747,4.63702653418056,4.51187931663947,5.50814312612436,4.41487958198345,3.97138446847286,3.26791742338764
"SCN1A",6.26132694217411,6.6211049986335,7.45317163301491,7.59376250020991,7.77057343560309,7.00737516370524,6.90767520693771,6.39082053566253
"SCN1A-AS1",1.6976868486621,1.48776422912349,1.85130650205231,2.29774114192519,1.77542809301854,1.7356711594301,1.47381000933293,2.01052920928048
"SCN9A",4.89129464613582,4.7448761093172,4.44245178004113,4.44462972472222,5.26985720110358,4.49896675641196,4.35775419330499,5.02267065548983
"SCN7A",2.35274077811769,2.64732202756847,1.95114093342191,2.22033777377192,3.62225852480894,2.6813385559685,3.10450541025017,2.54442001761265
"B3GALT1",4.00654422768588,4.36454123559776,4.29824153137148,3.98059293824957,4.18463079176823,4.6016597574536,4.69844329255069,4.61882708265262
"B3GALT1-AS1",1.74828478696092,1.75936837887066,1.62240970300923,1.59719195227106,0.748012577195672,1.17855196981649,2.07034280499885,2.45086064127644
"STK39",5.61476562422848,5.73154267516232,5.40978105253456,5.50923799148606,6.03658914133443,5.45262909767655,5.81340440174448,5.59513747267847
"CERS6",5.95052466625651,6.01094064950125,6.62407186258024,5.94263505249061,6.1014950162712,6.50788889057996,6.08980197249865,5.94346661681364
"CERS6-AS1",2.91001453105,2.70992634283373,3.48121013137464,2.79423530371654,3.00301777886663,3.45841617828294,2.96023386276142,2.61001005434179
"NOSTRIN",1.42655362395048,1.18529549081338,1.05775228341836,1.02373196426005,1.90103474958792,1.17855196981649,1.59410445712678,0.92543117891811
"LRP2",6.47676046431338,7.49294141641567,7.07502756195719,6.70644443037205,8.00172962658664,7.78743750585924,6.81598393411057,6.71996207997861
"BBS5",3.38482471768238,3.11514051592236,2.57821617522092,2.96573805779865,2.88937510474904,3.34181231089589,3.12462078351242,3.28809562613796
"FASTKD1",3.99192034173609,4.0831809407759,4.50088501469726,4.24768518976869,4.1672316647278,4.58426638356338,4.02587797776104,4.02627208794364
"PPIG",6.14079899396227,6.37419733752349,6.16763674990689,6.29876138656465,7.48919066593528,6.40597233456067,6.12073211182549,5.9242559643832
"CFAP210",2.46591228320677,2.41425654064788,2.65071562728807,2.63524074571682,3.58717545601223,3.08576697284013,2.74322062305771,2.23500989779447
"PHOSPHO2",1.18346330506683,1.16918140980511,1.1244438836484,1.26709740414853,0.800546192905958,2.01722440166661,1.11123916539032,0.714993003658717
"PHOSPHO2-KLHL23",3.62172860024732,3.61933326786101,3.80850733909474,3.45014881550849,3.93141133136616,4.21842334336181,3.95400238450108,3.95990068537813
"KLHL23",3.66187450312674,3.72231816335547,3.90295590536682,3.52521629814101,3.96488396168679,4.19874699658773,4.06225530982193,4.13052588949204
"SSB",6.37114541096429,6.37858372410778,6.25138738842464,6.18830589266475,6.87127590741232,6.47649222221725,6.56250484297696,6.34243356762773
"METTL5",3.67762520094319,3.18090996992055,3.41614614117927,3.31958644051088,3.52803731501337,3.36100497072522,3.5908967456855,3.37555980725226
"UBR3",8.12254571836752,7.99201462661549,8.01819597419044,7.87920263130925,8.49400491316201,8.01770351351026,8.18991552572929,8.04604458088578
"ERICH2",1.9476523349209,1.75936837887066,1.32208086444989,1.81867039490771,2.00542955921574,2.11736300347925,2.18120352524471,2.26789432468694
"GAD1",6.36811524174673,5.60361127535078,5.55058181129952,6.34342033279566,6.73029256134243,6.22813399226231,6.22067574732167,5.91973643015499
"GORASP2",4.05659110666555,3.61933326786101,3.69515076055923,3.57553214667283,4.00880451812472,4.0066877494813,3.90573870236563,3.86771242846092
"TLK1",6.87808097784536,6.84619046248416,6.57573394447282,6.57640745618647,7.38055154324986,6.8527762952243,6.98153067626743,6.70690590796549
"METTL8",3.76007587046017,3.79500239967642,3.99159932862562,3.73329523748031,4.52719833723076,4.14281504578,3.98977862557322,3.57267963989673
"DCAF17",3.65923258709974,3.54009981181365,3.58105437563447,3.70257525884543,4.0716078812181,3.85636493091542,3.34256741930417,3.46513014442055
"CYBRD1",5.37420113498428,4.94268810931198,4.60527150535082,4.27578227903168,4.17471414229563,5.21715138425615,4.58203377637957,4.55614403279895
"DYNC1I2",6.34323057950233,6.35228613167934,6.05994379973683,6.45206580133549,7.21775140092917,6.13045540403687,6.29479313593114,6.16476866752909
"SLC25A12",6.01419505872436,5.60922115348224,5.75285367439666,6.04821658803376,6.303561445946,5.75010811164946,5.93165932530705,5.93357305769345
"HAT1",3.98244038549062,3.96214449980383,3.82489333354489,4.09737053821123,4.26160166643988,3.71648129677694,3.80961242468323,3.63387531723503
"METAP1D",2.91223522924418,2.6327067686194,2.52366423713461,3.12093952903821,1.94253500675598,2.5726407709984,2.93514286504355,2.81582443671858
"DLX1",2.80398091622636,2.6327067686194,2.28942943447603,3.23981600390449,2.0386140438437,2.74950506082098,2.95525045194254,2.82690108628496
"ITGA6",5.07049826927288,5.56140599079748,5.39550551295493,5.27092692744871,5.75189287098724,5.98428542936701,5.30877965103224,4.8636920260853
"PDK1",3.93408307208118,3.91218889629758,3.74766277054196,3.98379028653265,3.87281584887202,3.92797819654039,3.62894806743024,3.63702534675001
"RAPGEF4-AS1",0.986776329752377,1.49424645548996,1.61082589231337,1.53461673461853,1.10205241584976,1.38551132300013,1.26413841051314,1.5970916641901
"RAPGEF4",7.73478303002082,8.0488512066641,7.46317103693593,7.19967695931411,7.93940227876549,7.88844436838332,7.43137737590219,8.0164916053349
"MAP3K20",4.22683301846049,4.72227534594569,5.09442762551186,4.46383880551195,4.67785038110637,5.02940855101549,4.82608512714062,3.83516870748167
"SP3",4.73259418010422,4.71881988999063,4.94156298900501,4.88968392077284,5.01168920685119,4.71680964581116,4.57474128224065,4.42105037702923
"OLA1",5.92188073752231,5.77777428932855,5.45299612547892,5.61577940165506,6.06739859988602,5.75010811164946,5.95150240533051,5.79802133670067
"CIR1",3.84970131529127,4.00362854666896,3.29470695046293,3.74841335823303,4.49866545355175,3.92797819654039,4.01992379886748,3.69106584397313
"SCRN3",4.45492899804113,4.48984639956079,4.32418693401098,4.43765136309526,5.10275773592427,4.69104063420833,4.7410514446888,4.43920927455795
"GPR155",6.18486194572852,6.0785548382211,5.92643050471287,6.25355903869074,6.55479934094171,6.28522438234356,6.61084085871361,6.2485036213297
"WIPF1",3.35411617400358,3.59088456076892,2.63364512734097,3.19453841966317,4.24511167820027,3.68201136669754,3.16186784850109,2.84880247327342
"H3P6",2.80398091622636,2.44134625666782,2.45729841302895,2.82070094261386,2.88329881763585,2.37102442358061,2.39503415883373,2.384937345699
"CHN1",8.475377748333,8.31763008465014,8.51424012305429,8.17668474759736,8.70964480261015,8.55201940069846,8.76638993936891,8.30752310054682
"ATF2",5.23742874736278,5.06148560874883,5.5257373890943,5.12410807693914,5.59017027411455,5.77075754185651,5.28216272167808,5.08512482684766
"ATP5MC3",6.27993380259311,6.07747599852947,5.45299612547892,6.16900657749564,5.60870308189261,5.39991768391996,6.73252087780177,6.5745454828457
"LNPK",5.71960579723301,5.5404184896571,5.41228566719402,5.50330881849315,6.54737307707676,5.8939932619638,5.54561166737973,5.36753853651663
"HAGLR",1.00353660316229,1.20123157303956,-0.056834338057662,1.43846110857784,2.23271999852833,1.30851499925099,0.791548689238507,1.18848510963803
"MTX2",4.03739070859401,3.95746065671363,3.78163810018867,4.13236673651585,4.03370634581144,3.93531371839029,4.37651512609729,4.32373120244732
"HNRNPA3",7.08207473672926,6.72120744093729,6.98563765148562,7.01589517790306,6.93856573465136,7.02122924717372,7.01723678185028,6.77246936226843
"MIR4444-1",2.916666397099,2.83265531838614,2.7411551947513,2.8629877091065,2.13892903574211,2.27020977339737,3.15753542520741,3.00812594615439
"NFE2L2",4.59836409714499,4.93317734940826,5.28322770246895,4.30419543647246,5.12030138701686,5.33553701475288,4.62188977364927,4.46602612848499
"LOC100130691",2.31631203680692,2.60602029339884,1.28611762194634,2.68585290145004,3.02801882769946,2.7158243744324,2.22740736682557,2.20984514263513
"AGPS",5.39618375847995,5.41449826461483,5.35702098160764,5.63962530532617,6.00440766591943,5.59664215366952,5.66944923803956,5.44281890216203
"TTC30B",1.80674913336431,1.7860302148604,1.15666810767679,1.77995734253365,1.42007934879475,1.62207738895764,1.52851600099336,1.13601407404418
"TTC30A",2.23348651620763,1.98325003701763,1.52084923134199,2.03137927920991,1.98287478082455,2.33265137149965,2.22326763190382,1.74456614190297
"PDE11A",1.61829856347046,1.25566115143649,0.515202687945205,1.78973342980473,3.00861112926187,1.34201782289593,2.04711047003195,1.9560793014141
"RBM45",2.94730924205726,2.95753340923483,2.46375214301072,2.76231862459532,3.05799875413132,2.52481618160088,2.69918782059226,2.68497395732117
