SYMBOL,m_regions,beta_pooled,se_pooled,Q,Q_df,Q_p,I2,se_rho0.0,se_rho0.3,se_rho0.5,se_rho0.7,Q_FDR
ABHD14A,5,0.7221525173671219,0.08632771364050032,0.3219032665426523,4,0.9883567227681873,0,0.08632771364050032,0.12804469185902123,0.14952398612660336,0.16828369422230322,0.9999854128923323
ABHD14A-ACY1,2,1.128510015314168,0.26332667756976036,0.08590146292110272,1,0.7694537320168132,0,0.26332667756976036,0.3002386065380452,0.3225079978541506,0.34333598195336085,0.9999854128923323
ABHD15,3,0.6880976694077333,0.12579664612465252,0.298550878397394,2,0.8613318376715533,0,0.12579664612465252,0.15912156950563833,0.17790332305053247,0.1948833261798108,0.9999854128923323
ABHD17A,4,1.1011933484286858,0.12187484093531842,0.6826041453576224,3,0.8772878008425972,0,0.12187484093531842,0.167992874910567,0.19270104341316607,0.21458280043919736,0.9999854128923323
ABHD17B,2,-0.60370227825782,0.14044727428878256,0.011280658877923493,1,0.9154153829756214,0,0.14044727428878256,0.1601345306662279,0.17201207888611422,0.18312084166951748,0.9999854128923323
ABHD3,3,-0.8018876987573923,0.12132794766887457,0.1754793384952739,2,0.9159993084755598,0,0.12132794766887457,0.1534690633869441,0.17158362908821556,0.1879604483004305,0.9999854128923323
ABHD4,4,0.8206725306707177,0.12076510010443957,2.096969673829526,3,0.5525260622034185,0,0.12076510010443957,0.1664632027390651,0.19094638909413364,0.21262890008187846,0.9999854128923323
ABHD8,4,0.818241549959187,0.08951398315923853,0.681957191644156,3,0.8774393695114877,0,0.08951398315923853,0.1233865107860727,0.14153403460857428,0.15760563080423415,0.9999854128923323
ABLIM3,4,0.704376694837874,0.1064007044666558,0.7220436117062354,3,0.8680072266295347,0,0.1064007044666558,0.14666324976251272,0.16823428538054178,0.1873377717495912,0.9999854128923323
ABTB1,4,0.6933061087490613,0.0681519377257461,0.23992612147550424,3,0.9709001627571053,0,0.0681519377257461,0.09394096321611009,0.10775767508365675,0.1199938686304401,0.9999854128923323
AC007325.2,5,1.8256746604937366,0.12752124417446087,1.3402408495554168,4,0.8545120366768215,0,0.12752124417446087,0.18914457162383866,0.2208732739545629,0.24858466831252762,0.9999854128923323
