SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
FAM81A,3,-0.719597585669245,0.1118201492704228,-6.435312332923021,1.2321968745342804e-10,-0.9387610509851665,-0.5004341203533236,0,0,2.9044640614022327e-10
MKNK2,3,0.710982438105245,0.1110383878385616,6.403032788434756,1.523204646711972e-10,0.49335119704027397,0.928613679170216,0,0,3.55965952783582e-10
NAP1L2,3,-0.8573368487478195,0.13391325381772096,-6.402180697623873,1.5317322816748073e-10,-1.1198020032831235,-0.5948716942125155,0,0,3.55965952783582e-10
FARSB,3,-0.6196225331898062,0.0969311814947729,-6.392396374774612,1.6330589782494956e-10,-0.8096041578984764,-0.429640908481136,0,0,3.76859764211422e-10
SERTM1,3,-1.0018280874952794,0.15693314521277496,-6.383789008605983,1.727590818089061e-10,-1.3094114000929127,-0.6942447748976461,0,0,3.959062291454098e-10
ANPEP,3,0.7764687730520421,0.12168728863162485,6.380853594351913,1.7610360700221316e-10,0.5379660699577271,1.014971476146357,0,0,4.007875193843472e-10
BEX1,3,-0.8464829093230753,0.13300856786228712,-6.364123175880647,1.9640847785109106e-10,-1.1071749119684098,-0.5857909066777409,0,0,4.439369704853428e-10
RWDD2B,3,-0.7192324867400417,0.11304376218135194,-6.36242524895981,1.985926959727972e-10,-0.9407941892924025,-0.4976707841876809,0,0,4.458203378981161e-10
MID1IP1,3,0.6861070196442175,0.10799942910020371,6.352876356481808,2.113255750997219e-10,0.4744320282569312,0.8977820110315038,0,0,4.711989174520826e-10
C11ORF87,3,-0.8999747208083951,0.1424704470493117,-6.316922136819694,2.668239300409023e-10,-1.179211665886367,-0.6207377757304234,0,0,5.909523282785086e-10
CNTN5,3,-0.9190016415612338,0.14595874163669104,-6.296311075692472,3.048123760394971e-10,-1.205075518397935,-0.6329277647245326,0,0,6.705872272868936e-10
CLDN9,4,0.8874292320557707,0.1411648831346574,6.286473040247912,3.2475938285677847e-10,0.6107511452300366,1.1641073188815048,0.016120452163886415,19.681785062597434,7.097390486273966e-10
ARHGEF16,3,0.7407107006787643,0.11820792553721693,6.266167833607374,3.7004149849270483e-10,0.5090274239386267,0.972393977418902,0,0,8.033795690960039e-10
MAFF,3,0.9698502745966309,0.15516261875979326,6.2505407703775155,4.0903393749704055e-10,0.6657371300805172,1.2739634191127447,0,0,8.822300612681266e-10
HCN1,3,-0.8551218969583867,0.1369309012773807,-6.2449154207067386,4.2402950360363284e-10,-1.1235015318326624,-0.586742262084111,0,0,9.086346505792132e-10
CD200,3,-0.6739819262163708,0.1079979852199715,-6.240689813273802,4.356453879261381e-10,-0.885654087650404,-0.46230976478233754,0,0,9.275030839717778e-10
CGNL1,3,0.6557274638609234,0.10515488542924695,6.235825004080548,4.4940326611007906e-10,0.4496276756211637,0.8618272521006831,0,0,9.506607552328595e-10
SLC37A2,3,0.6578341988370828,0.10617306573998812,6.195867042664868,5.796504315617342e-10,0.4497388138585026,0.8659295838156631,0,0,1.21837351856925e-9
TGFB1I1,3,0.7439452863657314,0.12009516331334776,6.194631539195775,5.842153403251898e-10,0.5085630915541138,0.979327481177349,0,0,1.2201965968817257e-9
SAMD4A,3,0.7913857432066786,0.1278415800352976,6.190362658128707,6.002594924755516e-10,0.5408208506108005,1.0419506358025568,0.017183956752718273,34.4414295189575,1.245821588156805e-9
KIF1C,3,0.8711775419826836,0.14104330413852711,6.17666713995191,6.54688969252151e-10,0.5947377456106413,1.147617338354726,0,0,1.3502959990825613e-9
PDP1,3,-0.6613839551465285,0.10729213775806432,-6.164328244049899,7.078297866169714e-10,-0.8716726809766446,-0.4510952293164124,0,0,1.4437610282393986e-9
GABRB2,3,-0.9423808806516317,0.15288162176845965,-6.164121427746721,7.087554138629775e-10,-1.2420233532158873,-0.6427384080873761,0.010774934139238624,15.354949768408222,1.4437610282393986e-9
