study_id,SYMBOL,logFC,SE,P.Value
GSE278723,SHKBP1,0.6883685987907723,0.1165549325669439,3.5060215726027044e-9
GSE278723,SHOC2,-0.6519448203801212,0.05821369350979972,4.1158967352858203e-29
GSE278723,SHPRH,-0.612174917512539,0.18113821580501205,7.259109750787391e-4
GSE278723,SHROOM3,0.586781038879782,0.21224338621991057,0.005698195793343797
GSE278723,SHTN1,-0.9949023922588239,0.1741779711616987,1.1166429889985288e-8
GSE278723,SIAH1,-0.643243213771497,0.1368343547931545,2.5903036700063235e-6
GSE278723,SIDT2,0.6229150460130896,0.10649415866764797,4.936804960880311e-9
GSE278723,SIGIRR,0.807397812275284,0.11432815432948017,1.6399503967458245e-12
GSE278723,SIGLEC1,1.2133992460852794,0.23457753651026014,2.3073519257429042e-7
GSE278723,SIGLEC10,0.784305997329549,0.3760195349253127,0.036995670659752206
GSE278723,SIGLEC8,0.9039737194565549,0.1776188442751923,3.591942356611287e-7
GSE278723,SIGLEC9,0.688081210713419,0.3175997132894704,0.03027265571968265
GSE278723,SIGMAR1,0.675763328689057,0.07317427193358711,2.5832138231450643e-20
GSE278723,SIKE1,-0.8284694686643436,0.07053868578919918,7.501548016291081e-32
GSE278723,SIM2,0.751607275947882,0.3358599807884308,0.02523025238696304
GSE278723,SIMC1,0.7105229359424448,0.14895662052021874,1.8422680298514435e-6
