SYMBOL,k,meta_logFC,meta_se,meta_z,meta_p,ci_lb,ci_ub,tau2,I2,meta_FDR
PDE1A,3,-0.816627924892931,0.1092595998497715,-7.474198386373084,7.767588361463492e-14,-1.030772805563741,-0.602483044222121,0,0,4.599502702130926e-13
GFAP,4,0.8272491440489974,0.11070366927640612,7.472644307602061,7.859909680856646e-14,0.6102739393108081,1.0442243487871867,0,0,4.599502702130926e-13
CCDC40,3,0.7976930811488319,0.10707264242729925,7.450017698876291,9.332771067731596e-14,0.58783455826179,1.0075516040358736,0,0,5.362101195278517e-13
MDH1B,3,-0.7983612577351239,0.10745432765048278,-7.429772957418313,1.0878424082089264e-13,-1.0089678699130367,-0.5877546455572111,0,0,6.138539303464656e-13
JMJD6,3,0.7303294852155922,0.09835511290383933,7.4254348722025965,1.1240996969536743e-13,0.5375570062286963,0.923101964202488,0,0,6.23185095153265e-13
YWHAZ,3,-0.6867220137290203,0.09270419575472129,-7.407669179785173,1.285384567824937e-13,-0.868418898624025,-0.5050251288340156,0.003964068173404468,14.643234997062825,7.003129714356553e-13
ALOX15B,3,1.2504777599643488,0.16891446448141992,7.403023558718961,1.3311812165079873e-13,0.9194114931128956,1.581544026815802,0,0,7.129716346042779e-13
TNS3,3,0.7988380143015155,0.10801936395885023,7.395322329483733,1.4106566135670252e-13,0.5871239513092451,1.010552077293786,0,0,7.429458164786333e-13
TRAM1L1,3,-0.778958328602959,0.10536554420118859,-7.392913257445804,1.4364619288739867e-13,-0.9854710004487517,-0.5724456567571663,0,0,7.441343762691473e-13
ITFG1,4,-0.6324748409528936,0.0856747558052059,-7.382277720066315,1.5560418302071715e-13,-0.8003942767153611,-0.46455540519042615,0,0,7.930793844281712e-13
HPRT1,4,-0.7788385932641633,0.10569949944501544,-7.368422720576011,1.7265857061595694e-13,-0.9860058053603049,-0.5716713811680216,0,0,8.66033465311784e-13
ADAM33,4,0.8419531791290962,0.11436851660756672,7.361756575177891,1.8150573834891757e-13,0.6177950056129944,1.066111352645198,0,0,8.961845830977805e-13
RXRA,3,0.67292905217392,0.09158241798544053,7.347797393609983,2.0149961404678006e-13,0.49343081130536326,0.8524272930424767,0,0,9.673659060136513e-13
GABRA4,3,-0.8110293462718404,0.11038263297553051,-7.347436135643081,2.0204477783829427e-13,-1.0273753314225835,-0.5946833611210973,0,0,9.673659060136513e-13
ICA1,3,-0.7919017430361944,0.10788609155917325,-7.34016527609449,2.1333025245457138e-13,-1.0033545969249646,-0.5804488891474242,0,0,1.006154623517083e-12
COL25A1,4,-0.8530639470218865,0.11672679410724668,-7.308210197549889,2.707240703273485e-13,-1.081844259502912,-0.6242836345408608,0,0,1.258070679756502e-12
CSF1,3,0.7279482530879414,0.09967997946631796,7.302853160537783,2.8172859864883304e-13,0.5325790833542661,0.9233174228216168,0,0,1.2902353213482788e-12
MAP10,3,-0.7353787963378754,0.10149925600159482,-7.245164401267342,4.3191497492911285e-13,-0.9343136825586121,-0.5364439101171387,0,0,1.9497876011085668e-12
PIDD1,3,0.7482116444311618,0.10382209992208624,7.206670304228681,5.733660166354743e-13,0.5447240677845541,0.9516992210777696,0,0,2.5518825529128152e-12
ABCC12,3,-1.0288860925108483,0.14286331572717612,-7.2018914531963985,5.938295994189457e-13,-1.308893046048088,-0.7488791389736085,0,0,2.6062521307831506e-12
SNX33,3,0.6020751112766085,0.08379751513038357,7.184880247819022,6.726611895787895e-13,0.4378349996271065,0.7663152229261105,0,0,2.9117936425602396e-12
HSPB7,3,0.8787884982191716,0.12284037545513884,7.153905993555873,8.434283688521239e-13,0.6380257864797214,1.1195512099586218,0,0,3.6016670886117722e-12
