"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GAMT",1.01609353823137,3.72327966145739,7.67950669893449,1.28386140239408e-08,2.72144540134394e-06,9.81317604727923
"TEFM",-1.25381248701411,2.56236692138246,-7.6772087645351,1.2917350302128e-08,2.72144540134394e-06,9.76107447926268
"PUS10",-1.06641334815279,2.53221001498618,-7.67367126755421,1.30395199375431e-08,2.72144540134394e-06,9.75121125820891
"SNX13",-0.802279488427793,6.2573663312676,-7.66101615062317,1.34862759265716e-08,2.72144540134394e-06,9.76465355762365
"INAFM1",1.19311366228323,3.23077510178847,7.66031745288684,1.3511390343694e-08,2.72144540134394e-06,9.74918310724018
"ZDHHC6",-0.792377362729696,3.88738988383322,-7.65710562317704,1.36274515573919e-08,2.72144540134394e-06,9.75869595801923
"GSTP1",0.969236554791892,5.88734345021817,7.65465844153535,1.37165619205794e-08,2.72144540134394e-06,9.74897851222763
"AIP",0.850840650296883,4.70778894292368,7.64616328631283,1.4030524868518e-08,2.74396979214301e-06,9.72924943016833
"TRPM7",-0.893328518954676,5.96765797090879,-7.54533993112725,1.8365762266468e-08,3.54122937222461e-06,9.46295917053041
"POLR2L",1.36930882732976,3.27697092149536,7.53594600789626,1.88334845827513e-08,3.58097783247034e-06,9.4324709476628
"TBK1",-0.954817998752517,4.12620733578148,-7.51637142535981,1.98473854193809e-08,3.72206447111403e-06,9.39432424544502
"TFAM",-0.868020396870551,3.68846791983968,-7.50749194886548,2.03254386005269e-08,3.76020614109748e-06,9.37195300894652
"FBXW5",1.1936159093636,6.38721188452793,7.48335330698304,2.16850309476812e-08,3.95824098231675e-06,9.30476353959164
"IFI27L2",1.02855102371244,3.17334642125629,7.47693124521754,2.2062074901505e-08,3.9740763868632e-06,9.28116018427494
"BLOC1S1",1.06399895112352,3.34978457526143,7.470532426593,2.24443816346666e-08,3.99043616335825e-06,9.2698102675977
"UBXN4",-0.775074082776736,6.09049254788143,-7.44655867389312,2.39375904520819e-08,4.17160877380825e-06,9.20495777104028
"ATP11B",-1.00121647011389,5.12550536159326,-7.44339750720221,2.41418791645895e-08,4.17160877380825e-06,9.19750604926541
"RWDD1",-0.835476272663566,4.57990614548352,-7.43828480644748,2.44760413129004e-08,4.17160877380825e-06,9.18761669863854
"RNPEPL1",1.33960125834587,4.57698128614243,7.43516472718983,2.46822725112102e-08,4.17160877380825e-06,9.1824651999142
"UBE3A",-0.926648268734203,6.31402294954496,-7.40932774646861,2.64593473334255e-08,4.41742030481213e-06,9.10836688826426
"HNRNPH1",-0.960833506647018,6.26991728106252,-7.39936978907797,2.71784859413801e-08,4.47454158636967e-06,9.08203471435349
"PEX16",0.832859715339502,3.9015821084392,7.39386811794011,2.75842863862235e-08,4.47454158636967e-06,9.0770535630406
"KCNH2",1.23825303657056,4.69265595981575,7.39121687288786,2.77820332243552e-08,4.47454158636967e-06,9.06667621054956
"BCKDK",0.849463814403363,4.71988060379624,7.38022242905048,2.8617558168789e-08,4.55551594570607e-06,9.03650629474824
"GLRX3",-0.83088158335161,3.99074095343892,-7.36657467587662,2.96903332771269e-08,4.67196163866514e-06,9.00471888166905
"ABHD13",-1.07857586645567,4.14695799701506,-7.36057141361527,3.01750674991216e-08,4.69428038707926e-06,8.9880173668192
"SF3B5",1.29206964287623,3.95233819747513,7.34943774475729,3.10954414860278e-08,4.78310779712045e-06,8.96141128280791
"CLPP",1.03931052942542,3.37678845212646,7.33625869450977,3.22218353882775e-08,4.84474079424846e-06,8.92384479500688
"TICAM1",1.05826202981028,3.53881862275037,7.33433988388213,3.23892548273873e-08,4.84474079424846e-06,8.92085348302064
"ADIRF",1.37916397205111,3.65468683757433,7.33241842574329,3.25577905822394e-08,4.84474079424846e-06,8.91594624881507
