"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ATP5G3",0.0169582652371132,4.03771640711401,0.0952998696263599,0.924691803226089,0.95225054635108,-6.40793200722975
"BAZ1B",0.0130739237593981,6.71570133832265,0.0952780133377789,0.92470902069636,0.95225054635108,-6.47579621746891
"DAG1",-0.0389283569622594,5.99504457978022,-0.0952077898111974,0.924764340104756,0.95225054635108,-6.4915206132155
"SENP3",0.013844711407788,5.5192877660605,0.0949642063911482,0.924956228763287,0.952326916683742,-6.48857935076674
"ABCG1",0.016767413199657,4.90632639572147,0.094913938519029,0.924995829051106,0.952326916683742,-6.46818008648467
"ANKLE2",-0.0133878703332486,5.57340607293182,-0.0947948342930511,0.925089658380803,0.952326916683742,-6.48964220802687
"KLF7",0.0170941154910453,5.32467766575771,0.0947593964832061,0.925117576207064,0.952326916683742,-6.48395004104318
"KCNA3",-0.0276857992351602,4.03968773758677,-0.094313006761881,0.925469249291168,0.952617091684221,-6.40877100026054
"MPV17L",-0.0145845601597472,3.54678182771592,-0.0937157973200929,0.925939764488667,0.953029541944677,-6.35398181073166
"GMPR2",0.0119379750739314,3.96981354440746,0.0935501344995627,0.926070287801565,0.953092017529319,-6.40116212124568
"CAMK1D",0.0208511274102574,8.0539371790795,0.0932288949518481,0.926323393687864,0.95328063358258,-6.41887927647128
"SOX1",0.0246285326354495,1.24509733902034,0.0931283717848472,0.926402597889598,0.953290272234679,-5.86071216335372
"TMED7-TICAM2",-0.0745281251741426,0.56502483229223,-0.0929546179080471,0.926539503827518,0.953359281414566,-5.70276387608834
"KLHL18",0.011099889254856,4.69125816337697,0.0928546386429917,0.926618281550813,0.953368473895274,-6.4568993428627
"SSTR3",0.0329666773255298,3.67814981834929,0.0926262971905372,0.926798203883784,0.953467516068863,-6.3703155824412
"SLCO5A1",0.0336579597560362,1.39454787387532,0.0925551733386685,0.926854246939028,0.953467516068863,-5.90541667997925
"DPH2",-0.0142799266097768,3.13651104812827,-0.0920358318313017,0.927263481022004,0.95381661763002,-6.29458428813872
"THBD",0.0290816783393015,1.70325136492794,0.0917908237997468,0.927456551052389,0.953943329203911,-5.9815700437647
"BEND5",-0.0190726636491898,2.30398721995521,-0.0915791316978818,0.927623371236009,0.95404302421425,-6.12748080478154
"PABPC1",0.015881059937584,6.3658933859566,0.0912829896097231,0.927856746323526,0.954111769947631,-6.4860939163968
"COX6C",-0.0207152076516862,4.13439588247403,-0.0912371588832003,0.927892863858637,0.954111769947631,-6.41737869851511
"C18orf8",-0.0158220873066059,3.28909767411426,-0.0911924112799845,0.927928127973899,0.954111769947631,-6.31711823872303
"ESAM",0.0314287922005457,3.46456634408933,0.0911395245815679,0.927969806434048,0.954111769947631,-6.34431896169423
"GNPDA1",-0.013515858258539,3.66893720532414,-0.0910034337342303,0.928077056603271,0.954115082784247,-6.36968953954211
"MAN2C1",0.0161490507391078,6.10317406667093,0.0909481121876154,0.928120654675455,0.954115082784247,-6.49052818391963
"SKIDA1",-0.0203052030457466,1.7232249288755,-0.0908693528271533,0.928182724123957,0.954115082784247,-5.97678278511961
"F11R",-0.0220022110403088,3.52818979203096,-0.0906029953439507,0.928392641133952,0.954140977833248,-6.35219249586134
"VIPR2",-0.0256470690035053,2.54913679873243,-0.0906001886704677,0.928394853108326,0.954140977833248,-6.18771090192875
"NR4A1",-0.0344277174424442,4.15328982704435,-0.0905026361108595,0.928471735857766,0.954140977833248,-6.42015188052549
"UNC50",0.0142667773810274,3.39288823363405,0.0904256251829612,0.928532429909992,0.954140977833248,-6.33202675823671
"C2orf44",-0.016759081822821,2.49004022355779,-0.0903939200752569,0.928557417548489,0.954140977833248,-6.1662645491845
"ADGRE2",-0.0324979956348999,2.43429992234457,-0.0901594746055172,0.92874219254993,0.954259008528908,-6.15563005479616
"HARS",-0.0142692139546298,5.13046680730471,-0.0900646033371636,0.9288169651932,0.954264005335479,-6.47846020693892
"ZIM2",0.0225888555583467,3.01761039193286,0.0899605982913809,0.928898937366663,0.954276397610819,-6.27475168851636
"LRIG3",0.0243728896985643,2.93449177150456,0.0894620561952385,0.929291877154878,0.954528518729931,-6.25327257882635
"GRM1",-0.0300408698694145,5.4220666487158,-0.0893916268690708,0.929347389443251,0.954528518729931,-6.48729964580076
"HIST1H2BC",0.0565576710120876,2.14389115825938,0.0893173533855559,0.929405932081404,0.954528518729931,-6.09472858875569
"C17orf67",0.0389110197272207,1.20215162890042,0.0892943429894918,0.929424069043187,0.954528518729931,-5.84342241925416
"DLG3",-0.0213406261083159,5.06314611918059,-0.0891488189899806,0.929538773009968,0.954574499818391,-6.47616799591382
"ZNF487",0.0240449674446096,2.93688787135879,0.0890473293970759,0.9296187693765,0.954584834272867,-6.25542925504822
"MRPS18B",0.0147588121871006,3.82912938197978,0.0887359196995776,0.929864234117162,0.954706498668743,-6.3880372544009
"DENND5A",-0.0173989790662986,7.4958083583832,-0.0887195525402787,0.929877135516552,0.954706498668743,-6.44504854059698
"ZFP62",-0.0233622079003986,3.74614653945273,-0.0885381683854846,0.930020112715883,0.954741638016579,-6.37963994409011
"ZNF778",-0.0380798792339664,4.24700831572786,-0.0884986674781577,0.930051249868604,0.954741638016579,-6.42738744455091
"PIFO",0.0403766245225566,1.77510799650641,0.0879979743436528,0.930445938082189,0.95504781317508,-5.99471487136049
"IL18BP",0.0194646000897981,4.01040248281081,0.0879427890636992,0.930489440836292,0.95504781317508,-6.40529690571046
"PVRL3",-0.0142122010148558,3.72930494789329,-0.0878187629753133,0.930587211841541,0.955076348995266,-6.37664607730995
"COL28A1",-0.0278611254936487,2.49004245125988,-0.0875249391027148,0.930818840520745,0.955242250440431,-6.16491204612459
"UTP18",-0.0134284786083431,3.3082000604173,-0.0871048561456995,0.931150013055252,0.955510275011591,-6.32147130133721
"TTC23",0.0198501058945109,3.04378942410127,0.0869503674334126,0.931271807430116,0.955563419636254,-6.27789615097018
"CSNK2A1",0.0188167525008837,5.06369281509678,0.0862169814835645,0.931850010411599,0.956084834795424,-6.47592489962607
