"","AD-21","AD-20","AD-23","AD-22","AD-26","AD-24","AD-27","AD-25","AD-29","AD-31","AD-28","AD-30","HCO-18","HCO-11","HCO-19","HCO-13","HCO-15","HCO-16","HCO-12","HCO-14","HCO-10","HCO-17","HCY-2","HCY-4","HCY-6","HCY-8","HCY-9","HCY-3","HCY-5","HCY-7"
"STMN1",7.46747516564313,8.23801591118189,6.95884861469826,8.10778914672593,7.97478472430342,6.80361273394898,6.45265216880175,7.91310449438401,8.13072808579952,7.55234998598533,7.41945259557848,7.98706887110392,7.96763605972426,7.90261535772967,7.43575076431309,7.53866075272082,7.74805588333702,8.8339291452445,8.40775508018355,7.63370748722084,8.45573157141279,8.42937136534505,8.52734493411541,8.84613533988704,8.84668863959972,8.81614306278626,7.92011782847494,8.59536902294528,8.61862583039857,8.29980469082064
"NUDC",6.64646726537464,6.50647386058234,6.04439988957019,5.98135856115237,6.34837617838109,6.42369674262231,6.59351734015032,6.37950786273202,6.59344642390507,6.67153000159053,6.1334820727567,6.38212737801195,6.0609093305109,7.47269539675549,6.27502725950031,6.03923569844718,6.53928538160968,6.603843563699,6.27162144919926,6.04795624170435,6.49220030605581,6.60823221624471,6.75729279908304,6.74777294599838,6.65378537962793,5.83285563807807,6.80036571565644,5.88248913708256,6.02817689821696,6.46857501924959
"EPB41",5.7580195801781,5.06800920291568,5.75133646816229,4.35053654745789,5.34419963263073,6.82727542712361,5.3114541508793,4.39668678349406,4.53821677690428,5.52896420745364,5.66658691181197,5.56422366944308,4.77382126911153,4.88538310541443,5.56773227961999,5.17914456917213,5.08461812092686,4.22562577181788,4.38813794760086,5.202076993905,5.10940861693413,4.84741660349609,4.36534351653554,4.70241628342049,4.75402800307732,3.9945297635879,5.07194837080049,3.99091436901211,4.15925775517884,4.29756944658708
"PUM1",7.37158050631249,7.43985742163228,7.15337342697891,7.26071099489757,7.35184314886273,7.20641925600603,7.20779297499515,7.11091957433447,7.25659155889643,7.25926986984638,7.21923523661907,7.25741923112484,7.22883690106097,6.80800991314902,7.09343805662056,6.94384121387404,6.92588595454067,7.31600825325043,7.50201342894477,7.09240836949398,7.4652362502141,7.35517060808388,7.50144148200522,7.69525532708238,7.66844463636307,7.10205058924615,7.21432711276523,6.97403338629349,7.19731421736512,6.97393722980422
"KHDRBS1",5.93327957646334,6.25125102905438,5.94372191354425,6.73600540005973,6.12875073392051,6.03593722194974,5.84464384960687,6.57859577713412,6.25408426684124,6.05552246819125,6.10564310032533,6.31259281762816,6.52075526481148,6.5706994462324,6.29332393293641,6.43698904237143,6.42716444871274,6.66738578158612,6.52127543583608,6.35722692852438,6.6165641348569,6.63948678791537,6.87937756735569,6.31391300065114,6.69576102045926,7.05173242460378,6.91956752356595,7.11828165354062,7.25615101625582,6.40993770883497
"EYA3",5.61233779474495,5.1609101469573,5.43263191654999,5.00882875186781,5.32178798180571,5.37235484306743,5.5118853296709,5.16037566226618,5.19772196922237,5.4568718949225,5.28492177737322,5.57698896114191,5.10658663560695,4.95699002955805,5.26471768046143,4.97531096450024,5.2986242944759,4.81929042544776,5.63698165932825,5.16368498322633,5.17444961158456,5.06158229881217,5.04761862330824,5.06617912339417,5.0245026093811,5.27885998855993,4.98173004933351,5.09236310572821,5.23023895381162,4.97143718521343
"SFPQ",7.60731015884447,7.30895796925971,7.69564208356659,7.73692295007516,7.5064023535007,7.98592985899831,7.68842786959527,8.12683204111454,7.82666836888593,7.88093437119665,7.4111367476306,7.62422622834455,7.88882968302119,7.30445145801775,7.76977787671937,7.79788584555012,8.01510089104033,7.02938225079277,7.73700203423614,8.0442881193095,7.42813572631255,7.44082711694534,7.18065082471967,7.50164617474632,7.34028932611012,7.72160429171838,7.81953037819111,7.58592076643387,7.2124131690816,7.64064930284238
"THRAP3",6.68215836889431,7.07064601943927,6.81701967059631,7.10633582592694,6.91521304885148,6.75978234123536,6.67037812724778,7.25831185319741,7.05733119794625,6.60266936769961,6.84345775756218,6.93765484703864,7.25281128354651,7.07184592189741,7.00839744919166,7.02575553215475,7.07152626831038,7.28483241733404,6.71391299456102,7.14978199677228,7.23861085188166,7.12748930575382,7.26597916834723,7.26689771556991,7.36851225755585,7.56551339755785,7.16649616017898,7.38406157917226,6.93535576355881,6.98081117463643
"MACF1",10.3865264208797,10.3910546039745,10.8516357817802,10.8431083831043,10.8642170382293,10.7169764994717,11.1527340905862,11.0211890728045,10.7572813267614,10.5333655645169,10.6487829260445,10.4579412272467,10.7815925010886,10.6407019648381,10.745893254939,10.8451489745822,10.6311878148121,10.3105844360263,10.5229547834297,10.9207475754668,10.1379270473122,10.4604355378773,10.0463618506751,10.3729020726456,10.0814798976125,10.4008519287161,10.4869547370182,10.8980684475681,10.7132451617048,10.6270735547887
"CSMD2",6.61119387645185,6.48481659155302,6.45147728313702,6.65592250014623,6.62383207631019,6.41628598854495,6.56803112900909,7.04654385091216,6.90459544434177,6.84995910343948,7.01987728187214,6.7484353473256,6.48429041185847,6.90534724118715,6.78799439465647,6.47980155817935,6.89657332039904,6.58202530379068,6.46580538420469,6.62723397908069,6.39507070548862,5.87038523218113,5.63862550005221,5.84564942760493,6.42720362562283,5.87814048089723,6.72241896585484,6.2352708684441,6.31155768900041,6.73567221186547
"RNF220",6.48263789406597,7.40975102684768,6.77394965343918,8.24623524146066,7.59375593206716,7.26535138980989,7.0579352316889,8.43023144571377,7.84669556584248,6.82789960341473,7.51285091876784,7.18352669228468,7.45538291267592,6.87239149761827,6.71213196639783,6.71998342837831,7.0044126460117,7.10126552804645,7.17333025821979,7.05285116368554,7.01956386237059,7.17292348827525,7.23581805789308,7.12193049716595,7.00917401706567,8.42071019752933,6.58490531448309,8.27399846410489,8.2538826597649,7.74880283095973
"PTPRF",8.38523118687523,8.11321082632162,8.31014170971721,8.63666304525565,7.9988228475281,8.20475055923274,8.59777362388651,8.53275105010215,8.41255640511282,8.30069200157313,8.21972578211839,8.12818694100041,8.14878218549973,8.73576958660116,8.33141473902668,8.39487230800929,8.67061955085728,8.76090125324311,8.32626983514773,8.39061027849973,8.28718375446175,8.30513949492363,8.36625915177655,7.98990940391074,8.62870899226828,8.448270083811,9.13245185631092,8.62000643214771,8.56771949827168,8.2247012239011
"GPBP1L1",6.05105544651917,6.04212142606402,6.15005683358135,6.17682202797407,5.92266991598834,6.09654117251702,5.95198849911485,6.40576824742403,6.03759816602447,5.92504061141396,6.34668955757946,5.93361290596178,5.94796590930863,5.51962230150375,5.91788150622679,5.85954161830638,5.72481337161339,5.72741003749374,6.08212953788317,5.89443691527165,5.85533184863095,6.03073526091878,6.05667571737585,6.10163172438737,5.88815469980003,6.89832509140346,5.43984278225822,6.69701386846023,6.62684814633774,6.05518026623445
"TCEANC2",3.86747202563318,3.88159697194535,3.97907229537174,4.56926936020402,4.13835642559566,4.17880507633291,4.12187947747214,5.53816519178342,4.8782396561321,3.66266949511535,4.20973713695692,3.63372546028503,4.93590648218691,3.40675358717707,4.12260636930723,3.8286179106328,3.76600703127135,3.70132929170261,4.45269839872337,4.640825152929,3.62134540908573,4.1074618878955,4.17237583476886,3.70670690823827,3.52492236435938,4.8116619697,3.76405080577865,5.30101619169649,4.88172102134336,4.45888391101885
"DAB1",4.42601725141887,4.57429694660616,3.90310692212101,3.04428668648238,3.70825888344084,4.47545234982317,4.29497933665013,3.67097718341859,4.23730910320555,3.90669800309802,4.17443869443497,4.25857207425125,3.58253483494414,4.73461576807358,4.29099006277858,3.51990814836313,4.61665003594043,4.38291813148685,3.99336139993773,3.72895632616455,4.4308618510619,3.83788705821226,3.78117329115085,3.97344870128841,4.84483884717801,2.30794617548736,5.19750574775927,2.56235401351434,2.8466913648961,3.75608301993939
"RAB3B",5.00723522753968,6.57559980794065,3.36026302082229,6.3614577902283,6.16539801152712,4.63718866986221,5.02810662286235,6.49951789787812,6.31129716583173,4.50249671321761,6.4403075610486,5.92698062518339,6.58770847466232,4.11256880057813,4.68289270965239,5.48208210905531,4.74964635165606,7.36367704539195,6.78796159805145,4.87918629167371,6.36498922880649,6.60328694089844,6.8820661381678,7.25442445582837,6.99286267257966,5.40235849045122,4.87299730158504,5.66591645256372,6.51162857246978,6.64554212860732
"SCP2",5.36186351458382,5.55737354119328,5.4960620961366,5.42617981602169,5.31329303308776,4.93972791936807,5.26065442156396,4.9345016283931,5.32046748172572,5.03720015951582,5.30464599007258,5.41105816912998,5.66861634712797,4.83305587103416,5.61874818580332,5.71493832395545,5.51660209290421,5.3485853548564,5.55791634382444,5.56282250005794,5.76415318781994,5.82012144996612,5.85660205061876,5.67487322637273,5.45882260027346,6.03541508509527,5.34351309992236,5.83592526626719,5.83131851409562,5.20069911375663
"FAF1",5.80733803370864,5.71668828089956,5.68256651494101,6.06182786227817,5.66000432469997,5.64511895497835,5.61814787865282,6.1345896620023,5.84868974931753,5.43480053084255,5.63317583595672,5.65731885523887,6.06250602893336,5.33036229230603,5.71072554850089,5.59657626643047,5.70803801715112,5.77580745704284,5.91593808623665,5.67625932432811,5.95965949270271,5.87695667808059,5.98345229638909,5.80481292742767,5.90843528058701,6.13713709656677,5.77586983598612,6.18455544499419,6.20793617306156,5.92758049367954
"USP24",7.35272009524874,7.3060551221909,7.37904588253713,7.32093863627835,7.3656029233444,7.65482168149691,7.51921727431579,7.42948952764969,7.26305053973071,7.27566049136013,7.55531962940525,7.17864943766558,7.31374412444297,6.73553889670663,7.38624368563828,7.24197172963576,7.27600690007441,7.05675990957607,7.40118025558046,7.36886943808155,7.31795625614852,7.21567486257705,7.05285546309269,7.30495705289972,7.4392812389503,7.60828713489835,7.24050046378106,7.31123137473267,7.11796025098493,7.01050545320575
"FGGY",4.33925542782562,3.48970157900821,4.30844229041382,4.42401157540176,4.06603916553352,5.15092287410783,4.48399461735345,5.12568654184188,4.39265149901724,3.80712242068738,4.29108808148893,4.09069686249422,4.69366182620285,3.65085684533908,4.57281514311177,4.39358263483851,4.76188943849422,4.00601427952521,4.04581642949012,4.27881023019947,4.20043810229082,4.06204777980493,4.00979709705091,3.6989758731291,3.83338013513393,3.55165509157092,4.13578838467166,4.17676070196375,3.89855784633396,4.6478112337902
"CACHD1",6.17074658597862,5.81184925654602,6.13685067073249,5.29915068596237,5.81646919400483,5.89376110753361,6.84499706129009,4.55106647275208,6.39748504970089,5.96793874469852,5.81608107569044,5.82007903033607,5.83292759236185,5.70157635478344,6.27837123330028,6.51336078020113,6.08296870368851,6.066606381149,5.9282156404749,6.09322793530637,5.6709248990103,5.98736117394135,5.60321670519475,5.7422461473612,6.08889608659462,3.25974920652775,6.46098844503006,4.59232750328471,5.12870323778258,5.15584797235655
"USP1",4.82766247247108,4.75118964320124,4.8954476044742,4.89972986712582,4.90956234608745,5.17219768432035,4.55706355565665,5.26289872525025,4.56982095911655,4.3922844546682,5.16775189667524,4.55802690965492,4.75023759469909,3.95360206989607,4.63152078420393,4.62330968472363,4.16676166203363,4.70857608889648,5.08691245032681,4.83100181046673,4.73126436830675,4.99366591817834,5.13586839352259,5.20638146118726,4.82557783851778,5.8160295107551,4.24324497544895,5.36800139438654,5.32025612055041,4.65642350842999
"ITGB3BP",1.94167476991944,1.99350674131506,2.07134100378793,1.51038758660451,1.57221021884919,1.61752553978983,1.87615259145739,2.4410290190089,1.09489193189206,2.29634165893363,1.41765580650965,1.25722543246474,2.63540688997975,0.517177286198522,2.13438395193666,1.52514176738616,1.50018070655574,0.966836631194983,1.32779263039843,2.01154481386232,1.73715423181008,2.43805425621652,2.06874647526874,2.74558816889962,2.26402934644158,2.48869212007646,1.832226889614,1.93540835670202,2.17256002502613,1.51315377024747
"LEPR",3.831596807442,3.02247060918563,5.03723672139204,3.61220105086122,3.19488508673655,3.6211961143519,3.38335840193062,3.15604387573425,2.82995041118923,3.42585125743723,3.28360001258087,3.72065802136266,3.75043157893177,2.8219506302618,4.48870611433655,3.52789128324009,3.50946529827891,2.88303546077559,4.05224121180139,3.11931752006513,3.74328664205405,4.00319287405571,3.83766542533408,3.825080726979,3.97297384194549,3.30868425162521,3.49724533796342,3.81002092329888,3.53069957679803,3.40385504676115
"NFIA",7.89327233642086,7.35532854747801,8.2412398912667,8.03108863081821,7.72283897814853,8.31286719714164,8.47158905561294,7.68968722108837,7.64015406042593,7.7784049783803,7.90296844058654,7.29974710217559,7.86569561882347,6.35571265815041,7.95042957140717,7.86834948054105,7.70431895725915,7.00303963405707,7.63047223533909,7.9999072436978,7.30876738429203,7.68224786889495,7.11474279593751,7.22982050472792,7.11529526183958,7.9162286832113,7.0612150826806,7.69575047068456,7.73892260590672,7.25621702008539
"NEGR1",6.5655124209836,7.0935535166094,5.72730769497364,5.9926727171506,6.86378449531271,5.36928776767455,5.29212689667075,5.17062181109613,6.14989806196151,6.18181699983654,5.88757519499694,6.59894895158401,6.37673809622318,6.22693021012016,5.95805510253321,5.89700747041448,5.91953789616279,7.16834268792678,7.27433623270111,5.70084227176478,7.72016706970407,7.09050693323922,7.35817443074852,7.62304603841573,7.84238697236612,5.23205956854959,6.3496691248216,5.11420632372165,5.74003991878737,6.21529639950998
"LRRC7",7.733566599415,7.70741203892631,7.30275438099082,7.16608958854146,7.48953577366957,6.22085342082008,7.34259972454797,6.83199804849213,7.58901626331781,7.30333259686635,7.35075333867509,7.5062744337086,7.59321516395233,7.02513229243446,7.59575327693742,7.35060966896417,7.60247859284086,7.97735547773472,7.82733422278383,7.6266680085353,8.05999740199749,7.55893920893288,7.54068140373821,7.80960701383718,8.23764269986402,6.27741844882636,7.97327343879462,6.88789475060144,6.89279423845055,7.47221783563136
"ST6GALNAC3",3.43719286237382,3.62629942514695,4.0083727452396,4.45705998803898,3.87145761583157,3.86714390890377,3.73211520750554,3.96587569678264,3.5536004200577,3.14237526136134,4.14556462207065,3.25384415893633,3.50949401268257,2.62498382125143,3.67206733776062,3.35020159385803,2.63026620460014,2.8416612581776,3.35760714087901,4.10551954868852,2.8271108808468,3.89727608984996,3.64217823136002,3.50866694955055,3.10675239577999,4.70145838952569,2.76326343006995,4.34876472006668,4.78667319594631,3.51220656819678
"PIGK",4.31347682858134,4.52521647624786,4.3201735525243,4.80021658597295,4.20722105417002,3.68178787334574,3.42654155459445,3.79978222098362,3.54302375073799,3.48074228634006,4.53880712703839,4.30534833794165,4.3352647597293,2.80652573597284,3.79856144346222,4.04433015658521,3.70813099002411,4.3972679284949,4.89652392971303,4.14188293914659,4.90856306377134,5.0673397132945,4.96887250628252,4.94721983965588,4.9694072183121,5.61912846373324,3.64172544118066,4.88438428842724,5.38889500375947,4.07153245398217
"CLCA4",0.595922208469769,2.51981214232984,2.63806009573878,4.28893744629675,3.39062405941257,2.77634367990356,0.0408794010507452,4.24979095758671,3.22349314987225,0.870258335931702,4.68643612655887,1.81217707345849,2.50995239480274,-1.40221601277898,0.9065894223498,1.81338137078719,1.81417723925844,1.77164991619383,2.64839941225072,2.26994746829161,1.21457373592569,2.60568358282474,2.81765202103892,1.02246128954838,0.679862050894745,4.26013082866335,-1.58890789914427,4.59853946659307,4.8484896092781,3.03258797066894
"LRRC8C",4.86363444724558,4.9352864234004,5.42450340522984,5.22159526144957,4.7082989242722,4.29972618534211,4.81714378289305,4.88972072770457,4.55936296926195,4.87044429652298,5.01649331311155,5.0079373740808,4.62616467177414,5.07433846768691,4.94098707018792,4.75156455327906,4.87892420672444,4.48497839307949,4.93527505613258,4.92997837735632,5.0285592777829,4.7469631946392,4.96380518977939,5.05410910151152,4.80605619809885,5.74669110051963,3.84304406637495,4.80602722500777,5.12870323778258,4.53090561684082
"DDAH1",7.76600339517645,7.41851315168141,7.69056704805539,7.08761473941188,7.14320944417338,6.78301686402124,8.07514942091585,6.20274135364127,7.21721837279728,7.52975122400923,7.20443704680143,7.55063305287952,7.79301927087394,7.25700918367376,7.77866017122236,7.91094171943245,8.01637892636479,7.44362961796903,7.84963682579166,7.90999323190061,7.87937673618091,7.82119340187509,7.72792381594354,7.96272648906171,7.80008782325497,5.17381829008321,7.39922246266179,6.24915744530533,6.73989935097943,7.12507590429676
"LOC729970",1.87274084559713,2.65371552894672,1.69248531820431,2.9006700487254,2.34679673016853,2.19028338331974,2.77433297004453,2.46342715147253,2.52060175834742,1.41225852687144,2.34669630721913,1.94940191940586,2.17414359619457,2.57123339825756,2.01116769223503,2.88699997765099,2.44020017539829,2.97519671434591,1.91202121772783,2.55523045948088,2.42219627219,3.02797709176424,2.27918832631936,2.04431603379332,2.1936599040224,2.86095692701794,3.07099423110008,2.8179753058062,3.13826466372955,2.5864913755595
"FAM69A",4.57990451574757,5.11188676573846,4.5266565985745,5.34021995720405,4.7633879844436,4.29972618534211,4.18191692034712,4.59737454119753,4.6704315450767,4.40369235997579,4.95541634859632,4.89012935403537,4.55988293439244,3.84454752498817,4.18807463372718,4.58173257675906,4.19111001378043,4.74643279965241,5.2634103496635,4.5189313682016,5.15699996388324,5.43108314644701,5.28957977005087,5.05107575142134,5.19329446470893,6.40806981069603,3.98139155104556,5.52626537634762,5.58726248543647,4.52150793769595
"GCLM",5.26767745738259,4.42709696731836,4.36049765678869,4.03748986480906,4.38528051589089,4.05447229380731,4.32571967639294,3.67097718341859,3.83078423004056,4.47030796856523,4.16007389269226,4.31045330462915,4.1190663892563,4.89270586645113,4.4536397201546,4.34470592434077,4.03172055350675,4.7162273179097,4.74612747240696,4.43350022578433,4.4356938447269,4.9192135561171,4.72713417076577,5.02038622212973,4.31435367526597,4.79028443316076,4.93841595193346,4.10875458100404,4.4347459424538,4.22415794440316
"NTNG1",4.31347682858134,3.88159697194535,3.4696446728153,2.78644072353104,3.47428761132264,3.29896249469137,3.3538343991159,2.7812925839444,3.68447457146905,3.63389717955689,3.11511039053731,3.92085082856171,3.50009831111478,3.98134289976442,4.15207073873922,3.43754879085009,3.77408871228741,4.13148509239053,4.22141673505889,3.93364369557532,4.69141626911092,3.96051755150714,4.10492950278478,4.12538046449717,5.07757111848961,2.23386787984857,4.02721639912865,2.63667874738934,3.09358009609505,2.84942578236219
"PHTF1",4.89873127787103,4.92017847016199,4.60546928084165,4.2678057454803,5.03196181022779,5.43236559392962,4.45647898969479,3.80855708785448,4.93192304818211,4.90296349369611,4.67637779894459,4.97295016657603,4.5553539720107,4.33851274743757,4.74705310103608,4.78525672717671,4.8215932638236,5.05777383666778,4.72617573357081,4.77190068307498,5.12445024905697,4.71431026529883,4.45835385591079,4.82112855757269,4.89744055098375,3.95664937844222,4.8391408674945,3.65175260277956,3.71898546309767,4.78765561590821
"GNAI3",5.29757100573623,4.90106828932746,5.3085639037478,5.14543717890816,4.77992379137402,5.02405396080671,5.01873033420386,4.7093759859545,4.50044831910828,4.97737996223264,5.12031058794992,4.95350245649028,4.94632187100638,4.31690145932486,5.03887229578688,5.35322629435254,4.77805359260039,4.79058737416099,5.22695915541051,5.13149519592029,5.11845240205633,5.30029813962005,5.14708844640615,4.89404054119901,4.96236996575021,5.51611376246179,4.64705403634368,4.6769513627332,5.33951946500077,4.6478112337902
"KCNA2",6.27125522045632,6.49249751144231,6.47265564078614,4.82212629882421,6.49954878556343,5.90651182520763,6.01935639820382,4.24979095758671,5.78728025575381,6.73950564286533,5.51115478725733,6.37483553941954,6.01711662311058,6.4026323831496,6.30156450804534,5.72191446467844,6.17129095080845,6.21033837307245,6.68216027753383,6.17972016086472,6.95371621842793,5.9690247184203,6.6883090257562,7.18070532324899,6.83326286891031,3.6687430977133,5.56938892980045,4.31143449902468,4.63512039256035,5.87689300394363
"RAP1A",5.28104000699459,5.50770386285064,5.68483683610922,6.15540800705628,5.52918314935052,5.85919775455569,5.38262332055534,5.73741862284728,5.08558548635872,5.25123387507766,5.77189215051359,5.28446974018513,5.36390925039281,4.07443891209634,5.08543202763049,5.23872562652774,4.54288944551762,4.73140910827158,5.67077729677418,5.29865169804315,5.21436296825713,5.66928511966973,5.54163283653747,5.50571440996596,5.33352294491293,6.88123895381938,4.23675839821855,5.87738897144459,6.18415832532175,5.13443050064768
"RHOC",6.22706328067717,5.24818902758733,6.0085973334156,5.93854016413495,5.49703900306086,5.7455197404046,6.4404145135408,5.56171296970914,5.55435783542191,5.54450700282946,5.50548455500214,5.7276980269047,5.82918056862802,5.71403079434662,6.18167936034759,6.27567852196268,5.97141874241621,5.82263387014996,5.71193809496601,6.11534195805319,5.05392200301649,6.06279124357479,5.62102973189456,5.66300093866562,5.34709452089,5.29716317914605,7.08938983920094,5.72389349958786,5.7107513785853,5.54944235096673
"NOTCH2",8.2190168069012,7.60011486458106,8.94804968389562,7.65740029067226,7.91240784310927,8.19914765469549,8.98482140460327,7.63276909558813,7.88488812848439,8.40370842113408,8.00796195149717,8.18105303874667,7.98878381945284,7.53075741537161,8.33984133787569,8.31292708922387,8.34984192300421,7.12085371140658,7.83480679773589,8.39777028998574,7.3762983840472,7.43360156945122,7.3180346039695,7.21837375076605,7.26221206815846,6.64801115865482,8.16012027692927,7.66574271928453,7.38862603514274,7.12352381247259
"WDR3",3.91109680721261,3.97958586702255,3.52137502771314,3.95395913212019,3.75918559603808,3.65181006968548,3.53575052297447,4.18387673513689,3.64545516429536,3.76351478879658,3.86472783837985,4.14314171944877,4.14943377855255,4.16793819031842,3.59906358856545,3.91028333145079,3.68259811148378,4.44869544035381,4.40831216458958,3.8125429248429,4.33583826359895,4.49690056953087,4.4181660318185,4.65924342712322,4.59476974628742,4.64541322542082,4.4480443291319,4.30385112735034,4.31820666443221,4.07153245398217
"OTUD7B",6.52256221928196,6.57559980794065,6.89458859341641,7.87302380166127,7.05084493644813,7.21413247261478,6.79918197910138,8.42596091636469,7.41795847355937,6.64534024294593,7.1868308226288,6.43216366104274,7.50260925352561,6.42047463706605,6.33566994206785,6.8711833108792,6.40391580852789,6.45517243736095,6.70578541104855,7.18157077325665,5.87503201032558,6.96350781833453,6.67674218751929,6.05242441163108,5.56251648446838,8.67017794421549,6.47896338176764,8.87859716196109,7.9329183707999,7.54126992892019
"NBPF8",1.03502420589794,-0.0678411610445277,1.07019381011229,1.27650190950924,1.0245599486829,2.32302265399083,1.2646495514236,1.34568432866114,0.97411474312652,0.80292583474732,1.55574346958271,1.66051451312934,1.60152247017032,0.517177286198522,1.80403902946416,1.49287858820811,1.19775156436988,-1.80539767137115,0.329992133134666,0.387211919424744,0.608578776570879,0.428856409880004,-0.0649427495917683,-0.242764416705349,-0.540941273823809,-0.437410778356733,1.24576195083839,1.03934696374133,-0.179311385764694,0.354247841153927
"NBPF25P",2.1008447016116,1.99350674131506,2.76365549475108,1.83165854648384,1.64622840063809,2.42106701543241,3.16275173788077,1.96381959253481,1.91286327965165,2.0572477023009,1.90491770426426,2.41519940856556,1.79833966289286,1.22253041002006,3.23607481765571,1.49287858820811,2.37792906686456,0.745431416282847,1.73164471883194,2.63903128025306,1.30184693523887,0.804700309459489,1.34945047638718,0.488888310325242,0.679862050894745,0.567531224532991,2.19546421733926,1.36499699156681,1.80787162580357,0.909738808463485
"NBPF10",2.51689687706669,1.99350674131506,2.8143060390047,2.74116002249654,2.02481719210125,2.70027618630101,3.8531126615199,2.61117297983395,3.66509677965934,2.39108684095074,2.51417543253673,2.89462109907692,2.24335203025087,2.51540264137957,2.71082759039525,2.18048278035582,2.8449688648107,1.47963112834985,2.1462662245245,2.37144035145406,2.36254900245539,1.14676545988841,1.28590276418513,1.25113177891448,0.811002886612621,2.23386787984857,2.14092662939809,2.28267266402237,2.15091545046798,2.45444537010029
"TPM3",6.44603287951417,6.97884579425836,6.42320035025193,6.73215330930373,6.65329919983443,6.4354753344261,6.44916627545528,6.625284409786,6.87854210116131,6.33862746417705,6.54628130303295,6.7484353473256,7.06326467690702,7.05562686693842,6.82733686442585,6.95794378406991,6.93582617512901,7.335389393397,6.76760819468698,6.70706581034051,7.04429312369056,7.15546179803363,7.13122174591238,7.15409318530404,7.30038424552207,6.66807450568365,7.19354358457273,6.29577868841244,6.48592581869446,7.05759354381936
"SMG5",7.46893548297177,7.28998421071156,7.49290665554128,7.25064840723068,7.65386521577633,7.4888179907098,7.59451665515433,7.59902633700511,7.62268103712993,7.72654461126238,7.5614810030096,7.14260856733094,7.003009596839,7.33366600725089,7.11790923872309,7.04674342374757,7.16974901164342,7.23577012283277,6.96353745836893,7.26389307137625,6.71325491403713,6.69725300472628,7.00432456713059,7.13631361730626,6.67331061866288,7.48397395183336,7.25341120269875,7.65684057754648,7.36825403393505,7.36923875859383
"GBAP1",3.23233010847104,2.91987291341401,3.22951482494774,2.18722711793919,3.26704044852519,2.2448531859202,3.24546574565097,2.29880612552353,3.36231582069939,3.70016116671471,2.74343485731939,2.92156134171047,2.90115951005193,3.31161811114921,2.98089684371619,3.17826979220115,3.49975110466717,2.8134042051412,4.28280493792114,3.16243670033754,3.00669343017592,2.34632050534307,2.29541451771217,2.99325187119879,3.06793919488748,1.89241641559069,2.99615876924585,1.85466573192623,2.29602143620229,2.95092982699307
"FCGR2A",4.51352775084454,3.85800670321528,4.21727853899103,4.77422748439734,2.30170230827438,1.88137643630129,3.29290955172844,4.04226188556985,2.43166124431452,3.89865756270906,3.96729160986947,3.69746387028227,4.39731483723352,3.08746026535563,2.73049304492147,4.4109532900229,3.18515040475276,3.67801130379828,3.596135899785,1.73513176800471,1.34358040917313,4.82039661139859,3.52321420257857,3.09100692138915,1.95926834121606,4.2847993501995,1.48348426849924,3.55285258804045,4.00493712449056,3.72366760397208
"PBX1",6.94185974316288,7.22307894141062,6.79617049136632,6.72925747643074,6.90299861656023,6.54282183468736,6.6688803649367,6.41153953916043,6.84556852658704,6.61988946173263,6.65399840327924,7.12967019791754,6.84684753189514,6.48366677024122,6.9654770954765,6.67845063669316,6.80783835844224,7.19254240801861,7.27639570396395,6.75363218771067,7.67949780842952,7.03282494029316,7.40425851146726,7.34203810988487,7.74988490409174,6.39538283725328,6.66318246790363,6.59196182903177,6.74983247594795,6.48438175927963
"DNM3",7.57851376737807,7.9183680290044,7.1443280744528,8.42777668500513,7.7835491278276,8.01663844398387,7.15099215865,8.16491478268248,7.83536291651754,7.49484184235656,7.74711829284555,7.84521915112416,8.13746405810733,7.41092385014139,7.2784856001131,7.39110757784131,7.34069341026383,7.88066294162601,8.36194181377168,7.50979387651255,8.35315714814785,8.16012950080153,8.2966786563238,8.35774016997804,8.22373186641004,8.86245949462403,7.24454749494156,8.32967215405907,8.57687924693395,7.86482075649747
"BRINP2",6.17612065679917,6.3810548402299,6.1351913679967,5.54512081774933,6.04058076028155,5.32564966671157,6.56320193206874,5.26926947797667,6.47464494883589,6.10178203451031,6.1334820727567,6.18220899061579,6.07204928652575,6.96561483883827,6.51928605553555,6.18519151006467,6.9195245131713,6.87645034510001,6.25361439834085,6.5372746522281,6.84712953063585,6.27419812864582,6.47782473146072,6.70691981118138,6.97374253805738,4.44111379825503,7.55464051105773,5.44241191796645,5.42089752986395,6.27243842306911
"ACBD6",4.39562636392422,4.58391580918809,4.45397672895983,4.5821663397579,4.62837309919825,4.73574429439843,4.33330349656466,4.48691538452954,4.56460144031806,4.36919440542912,4.33010560002101,4.54075442365039,4.56439772376644,4.47648849169336,4.45954362893978,4.619579073137,4.58024108360485,4.73894051026777,4.1149627945623,4.51339068361752,4.74300729224716,4.40894739517521,4.54572928120323,4.59820856062894,4.59931342282211,4.61168569878781,4.70459442120441,4.59853946659307,4.47013443610917,4.69873018333739
"SMG7",7.09250924856265,6.79334039569498,6.91793748151423,6.50720179884102,6.95216010269135,6.87886919376953,6.81957408066471,6.30550051600203,6.57019548245058,6.91418324499819,6.63853897201256,6.75219210741205,6.53347600673147,6.9682165852381,6.5651841166359,6.60488495812748,6.68998216052173,6.70055005600145,6.96694194566281,6.65517726160669,7.05845990173507,6.77583379658766,6.96619074550666,7.05309826924744,7.12635639949354,6.50704972349729,6.69428880147476,6.1038829903555,6.47616799001527,6.33547017060137
