"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TELO2",0.852177237710958,4.82550193398749,5.51296274498275,5.11488726561289e-06,7.05772767808022e-05,3.94946551469921
"HSP90AA1",-1.17174430052745,9.539102590222,-5.50697885140311,5.20284383153016e-06,7.16731201363408e-05,3.9886215049026
"ARPP19",-0.997547390822456,7.85964493810967,-5.50683589960692,5.20496351750382e-06,7.16731201363408e-05,3.93669268331794
"PPP1R14B",1.11067679458162,2.12964798162824,5.50645559702879,5.21060685428894e-06,7.16731201363408e-05,4.07390687583035
"PLPPR3",1.19806716329876,4.85745865335241,5.50615706149209,5.21504114401554e-06,7.16731201363408e-05,3.9341256180223
"ZMYM6",-0.904624776207215,4.5893927009833,-5.50540292140239,5.22625961062673e-06,7.1755973561594e-05,3.9293203603886
"FBXL16",1.36196915606235,9.23101507542735,5.50136440515285,5.28674915524396e-06,7.25144779964315e-05,3.96905771887564
"LSM4",1.02318936994516,3.57264075738803,5.50057968595302,5.29858404166418e-06,7.26047799405837e-05,3.98587932394986
"UBE2D3",-0.848505889859039,6.47733118202178,-5.49874015665236,5.32643151088885e-06,7.29141010589596e-05,3.88546605870826
"VN1R1",-1.07316009023687,2.66682595977423,-5.49802382078774,5.33731533829185e-06,7.29908228162444e-05,4.02459347602318
"YAE1D1",-0.763664190188419,2.71175273155705,-5.49269504270398,5.41898273718526e-06,7.40344420200824e-05,4.00614301666573
"PPP1R16A",0.936656819058884,5.86921686214302,5.49069405084302,5.44997206466392e-06,7.43843176367655e-05,3.86734535296696
"TMEM8A",1.00862847192745,5.24105402098202,5.4893073448488,5.47155216889319e-06,7.46052073837448e-05,3.87321393303715
"THUMPD1",-0.587694300717782,4.80685794103352,-5.48848237408707,5.48443111198769e-06,7.47071374919623e-05,3.87350299693981
"NUP210",0.596567303242417,5.53381940546231,5.48771033161525,5.49651131000353e-06,7.47979974134929e-05,3.85928382246093
"RBPJ",-0.737864578906449,6.24896746767103,-5.48611219721809,5.52160228431035e-06,7.50655586852261e-05,3.84798513779252
"TMEM198",1.04915326366635,4.0712204326747,5.48562788034487,5.52922879666236e-06,7.50954001401315e-05,3.91333098750053
"MAPK3",0.774582160082742,6.69961135771644,5.48497628997454,5.53950602663753e-06,7.51611485027384e-05,3.8545485996875
"ARVCF",0.976226655660669,5.19466443892707,5.48400134790732,5.55491912061121e-06,7.52963840799711e-05,3.85964703729297
"PTGR2",-0.802161942681544,3.58530683297795,-5.4824338043602,5.57979101506045e-06,7.55594422862153e-05,3.91951654613048
"CASP8AP2",-0.883691873771162,5.47161470156509,-5.48185299348742,5.58903495393896e-06,7.56105648465363e-05,3.83868408210077
