"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034702","monoatomic ion channel complex","51/612","366/19979",0.139344262295082,4.54895264116576,12.181177501487,9.95563838235017e-20,5.85851027884452e-18,5.85851027884452e-18,"KCNQ5/KCNJ4/CACNA2D3/KCNV1/CACNA1B/GABRG2/GABRA4/GLRA3/GABRA3/SCN2A/SLC17A7/KCNB2/GABRA1/CACNB2/HTR3B/GABRB3/OLFM3/KCNQ3/GLRB/GRIA3/NRN1/UNC80/GRIN3A/GRIN2A/SCN2B/CNGB1/CACNA1E/KCNIP4/SCN3B/KCNJ3/KCNS2/CACNG8/CHRNA7/KCNC2/GRIN2B/GABRB2/SCN8A/CACNB4/GLRA2/CALM3/HCN1/CACNG3/KCNH1/STX1A/SLC17A6/GRIA1/PTK2B/SNAP25/KCNS1/GABRD/GRIK2",51
"GO:0044306","neuron projection terminus","30/612","134/19979",0.223880597014925,7.30867720222417,13.0252387647095,7.06985447512953e-18,3.86317048105292e-16,3.86317048105292e-16,"SYT1/GAD1/PACSIN1/CALB2/EPHA4/PRSS12/CDH8/CPLX2/SNCG/CNGB1/PTPRN/SLC4A10/SLC32A1/NAPB/UCHL1/SNCB/KCNC2/UNC13A/AP1S1/CPLX1/CALB1/CALM3/CHRM1/SNCA/HCN1/PRKCG/SYP/GOT1/RAB3A/GRIK2",30
"GO:0043679","axon terminus","28/612","115/19979",0.243478260869565,7.9484512645638,13.2838548614643,8.37980256663384e-18,4.27369930898326e-16,4.27369930898326e-16,"GAD1/PACSIN1/CALB2/EPHA4/PRSS12/CDH8/CPLX2/SNCG/CNGB1/PTPRN/SLC4A10/SLC32A1/NAPB/SNCB/KCNC2/UNC13A/AP1S1/CPLX1/CALB1/CALM3/CHRM1/SNCA/HCN1/PRKCG/SYP/GOT1/RAB3A/GRIK2",28
"GO:0030658","transport vesicle membrane","40/612","258/19979",0.155038759689922,5.06130617621726,11.671633912611,2.34064856550448e-17,1.11912259538183e-15,1.11912259538183e-15,"ATP6V1A/SYN2/ATP6V1H/SYN3/SYN1/RPH3A/SLC30A3/SLC17A7/SYT1/SCG3/SV2C/RAB3B/PHF24/NCALD/SV2B/ICA1/RAB27B/ATP6V1B2/AMPH/SYT5/PTPRN/SLC32A1/NRGN/UNC13A/AP1S1/SV2A/ATP6V1G2/CALM3/SYT4/SNCA/LAMP5/SVOP/SYT13/STX1A/SLC17A6/SYP/GRIA1/SLC6A17/RAB3A/SNAP25",40
"GO:1902495","transmembrane transporter complex","56/612","499/19979",0.112224448897796,3.66361481132199,10.7114374709449,3.84465552579281e-17,1.73009498660677e-15,1.73009498660677e-15,"KCNQ5/KCNJ4/ATP6V1A/CACNA2D3/KCNV1/CACNA1B/GABRG2/ATP6V1H/GABRA4/GLRA3/GABRA3/SCN2A/SLC17A7/KCNB2/ATP1A3/GABRA1/CACNB2/HTR3B/GABRB3/OLFM3/KCNQ3/GLRB/GRIA3/NRN1/UNC80/GRIN3A/GRIN2A/SCN2B/ATP6V1B2/CNGB1/CACNA1E/KCNIP4/SCN3B/KCNJ3/KCNS2/CACNG8/CHRNA7/KCNC2/GRIN2B/GABRB2/SCN8A/CACNB4/GLRA2/ATP6V1G2/CALM3/HCN1/CACNG3/KCNH1/STX1A/SLC17A6/GRIA1/PTK2B/SNAP25/KCNS1/GABRD/GRIK2",56
"GO:0008021","synaptic vesicle","39/612","266/19979",0.146616541353383,4.78635928055433,11.0511333019395,4.14011090217188e-16,1.75954713342305e-14,1.75954713342305e-14,"ATP6V1A/SYN2/ATP6V1H/SYN3/SYN1/RPH3A/SLC30A3/SLC17A7/SYT1/SV2C/RAB3B/PHF24/SV2B/ICA1/GRIN2A/RAB27B/ATP6V1B2/AMPH/SYT5/BDNF/SLC32A1/SNAP91/UNC13A/SV2A/ATP6V1G2/CALM3/SYT4/SNCA/LAMP5/SVOP/SYT13/STX1A/RAB3C/SLC17A6/SYP/GRIA1/SLC6A17/RAB3A/SNAP25",39
"GO:0070382","exocytic vesicle","40/612","284/19979",0.140845070422535,4.59794716008469,10.8556666205212,7.04636621821458e-16,2.83708955628113e-14,2.83708955628113e-14,"ATP6V1A/SYN2/ATP6V1H/SYN3/SYN1/RPH3A/SLC30A3/SLC17A7/SYT1/SV2C/RAB3B/PHF24/IGF1/SV2B/ICA1/GRIN2A/RAB27B/ATP6V1B2/AMPH/SYT5/BDNF/SLC32A1/SNAP91/UNC13A/SV2A/ATP6V1G2/CALM3/SYT4/SNCA/LAMP5/SVOP/SYT13/STX1A/RAB3C/SLC17A6/SYP/GRIA1/SLC6A17/RAB3A/SNAP25",40
"GO:0042734","presynaptic membrane","32/612","184/19979",0.173913043478261,5.67746518897414,11.33084403534,1.34759286247485e-15,5.15454269896631e-14,5.15454269896631e-14,"GAD2/CACNA2D3/SLC1A6/GLRA3/ADAM23/SYT1/RGS7/NRXN3/EPHA4/HTR2A/NRXN1/GRIN2A/CNR1/SNAP91/KCNJ3/KCNC2/UNC13A/CNTN5/STXBP1/GPR158/ERC2/CHRM1/PCDH8/HCN1/KCNH1/STX1A/NPTN/SYP/GRIA1/SNAP25/ATP2B3/GRIK2",32
"GO:0030133","transport vesicle","51/612","482/19979",0.105809128630705,3.45418395573997,9.69543446262006,1.15511040465059e-14,4.20790218837002e-13,4.20790218837002e-13,"ATP6V1A/SYN2/ATP6V1H/SYN3/SYN1/RPH3A/SLC30A3/SLC17A7/SYT1/SCG3/SV2C/RAB3B/NRSN1/PHF24/NCALD/IGF1/SV2B/ICA1/GRIN2A/RAB27B/PCSK1/ATP6V1B2/AMPH/SYT5/NMNAT2/PTPRN/BDNF/SLC32A1/SNAP91/NRGN/UNC13A/VGF/AP1S1/SV2A/ATP6V1G2/PCSK2/STEAP2/CALM3/SYT4/SNCA/LAMP5/SVOP/SYT13/STX1A/RAB3C/SLC17A6/SYP/GRIA1/SLC6A17/RAB3A/SNAP25",51
"GO:0098839","postsynaptic density membrane","25/612","124/19979",0.201612903225806,6.58173887834704,11.0832199438321,5.35279497467391e-14,1.86131279801161e-12,1.86131279801161e-12,"EPHA4/CLSTN3/GRIA3/GRIN3A/GRIN2A/SLITRK5/CNKSR2/NETO1/CACNG8/NSG2/NLGN4Y/PTPRO/PLPPR4/GRIN2B/GRM1/GPR158/CHRM1/CACNG3/KCNH1/STX1A/GRIA1/LRFN5/LRFN2/ATP2B2/GRIK2",25
"GO:0098685","Schaffer collateral - CA1 synapse","22/612","100/19979",0.22,7.18199346405229,11.0167073754222,2.68509617877425e-13,8.93086337722739e-12,8.93086337722739e-12,"SYN2/PPP3R1/SYN1/PRKAR1B/EPHA4/PRSS12/INA/NEFL/NETO1/PFN2/PLPPR4/CPLX1/GRM1/CALM3/CHRM1/PCDH8/CACNG3/STX1A/NEFH/SYP/GRIA1/LRFN2",22
"GO:0032590","dendrite membrane","15/612","44/19979",0.340909090909091,11.1291221033868,11.9566788335021,1.67349928662679e-12,5.23892799756916e-11,5.23892799756916e-11,"SLC12A5/GABRG2/GABRA4/GABRA3/THY1/GABRA1/AKAP5/HPCA/CACNG8/KCNC2/LAMP5/HCN1/GRIA1/ATP2B2/ICAM5",15
"GO:0048786","presynaptic active zone","20/612","88/19979",0.227272727272727,7.41941473559121,10.7282528674258,1.71206797306182e-12,5.23892799756916e-11,5.23892799756916e-11,"PCLO/CACNA2D3/GUCY1B1/SYN1/SLC17A7/SYT1/GAD1/NRXN3/NRXN1/SLC32A1/GRM7/UNC13A/STXBP1/SV2A/ERC2/HCN1/STX1A/SYP/GRIA1/RAB3A",20
"GO:0060076","excitatory synapse","17/612","70/19979",0.242857142857143,7.9281746031746,10.3219953739479,2.57370430253156e-11,7.57262996706402e-10,7.57262996706402e-10,"PPP3R1/SLC17A7/SYT1/CALB2/AKAP5/GRIA3/NETO1/KCNJ3/NLGN4Y/STXBP1/CACNG3/SUSD4/SLC17A6/SYP/GRIA1/YWHAH/ATP2B3",17
"GO:0034703","cation channel complex","30/612","234/19979",0.128205128205128,4.18531087648735,8.71267919499775,3.54212509388063e-11,1.00360210993284e-09,1.00360210993284e-09,"KCNQ5/KCNJ4/CACNA2D3/KCNV1/CACNA1B/SCN2A/KCNB2/CACNB2/HTR3B/KCNQ3/UNC80/SCN2B/CNGB1/CACNA1E/KCNIP4/SCN3B/KCNJ3/KCNS2/CACNG8/KCNC2/SCN8A/CACNB4/CALM3/HCN1/CACNG3/KCNH1/STX1A/SNAP25/KCNS1/GRIK2",30
"GO:0032589","neuron projection membrane","16/612","64/19979",0.25,8.16135620915033,10.2003634655414,6.18210183922048e-11,1.67696820133039e-09,1.67696820133039e-09,"SLC12A5/GABRG2/GABRA4/GABRA3/THY1/GABRA1/AKAP5/HPCA/CACNG8/KCNC2/LAMP5/ROBO2/HCN1/GRIA1/ATP2B2/ICAM5",16
"GO:0043204","perikaryon","24/612","155/19979",0.154838709677419,5.05477545857052,9.00860516997532,6.3571343579845e-11,1.67696820133039e-09,1.67696820133039e-09,"NEFM/SLC12A5/GAP43/DRP2/GLRA3/KCNB2/EPHA4/OPRM1/HPCA/CPLX2/SERPINI1/PTPRN/SLC4A10/KCNC2/RTN4RL1/ENO2/CPLX1/ADCYAP1/ELAVL4/KCNH1/HTR5A/ATOH7/RGS8/GRIK2",24
"GO:0043195","terminal bouton","14/612","47/19979",0.297872340425532,9.72416910026422,10.6443244497063,7.43348686897119e-11,1.89553915158765e-09,1.89553915158765e-09,"CALB2/PRSS12/CPLX2/CNGB1/NAPB/KCNC2/UNC13A/AP1S1/CPLX1/CALB1/SNCA/SYP/RAB3A/GRIK2",14
"GO:0030426","growth cone","24/612","166/19979",0.144578313253012,4.7198204583038,8.5550281335814,2.74039761121933e-10,6.76259410510577e-09,6.76259410510577e-09,"GAP43/FGF13/THY1/NRSN1/EPHA4/SHANK2/NRXN1/NEFL/CNR1/STMN2/BASP1/CDK5R2/ENO2/PTPRO/ERC2/CALM3/SNCA/LAMP5/ELAVL4/SLC2A13/NGEF/PTK2B/TUBB3/SNAP25",24
"GO:0030427","site of polarized growth","24/612","171/19979",0.140350877192982,4.58181401215457,8.36182957496764,5.10727694200934e-10,1.22095839394911e-08,1.22095839394911e-08,"GAP43/FGF13/THY1/NRSN1/EPHA4/SHANK2/NRXN1/NEFL/CNR1/STMN2/BASP1/CDK5R2/ENO2/PTPRO/ERC2/CALM3/SNCA/LAMP5/ELAVL4/SLC2A13/NGEF/PTK2B/TUBB3/SNAP25",24
"GO:0019898","extrinsic component of membrane","23/612","166/19979",0.13855421686747,4.52316127254114,8.10274155529479,1.51694121557163e-09,3.51654554518878e-08,3.51654554518878e-08,"ATP6V1A/ATP6V1H/SYN3/SYN1/RPH3A/CDH13/CDH7/CDH22/CDH12/CDH8/GNG2/ATP6V1B2/CNKSR2/NMNAT2/CDH18/SNAP91/GFRA2/SNX10/STXBP1/ATP6V1G2/KALRN/CDH9/GNG3",23
