"","01","02","04","05","06","07","08","09","10","11","12","13","15","16","17","18","19","20","21","22","23","24","25","26","27","28"
"NDUFAF3",3.87326087299052,4.38298404011461,3.96126127770585,4.32968985631068,3.81015745252038,3.87026475847604,3.64775248571873,4.05226946935864,3.86351224569216,3.770825360454,3.54417078845484,4.05320044211464,5.43209552155371,5.08585317668137,4.58994503429108,4.49621731582627,4.95668317908045,4.81460176914813,4.55078746276444,5.06343295213991,4.74706113899352,4.75811552911596,4.70886811717312,5.15665566611384,4.52254362324899,5.05500753944846
"COX6B1",3.78114057206173,3.16845615754338,3.69877189067867,3.65929663359101,4.07611600153673,3.57621171595252,3.5868090419756,3.67145156762864,3.43102276935753,3.2628538050775,3.21185330925039,3.36050480998428,4.96398156299774,4.80310198218652,5.41613813001775,4.73199923736685,4.66730456243037,5.18893633210677,4.39673855135812,4.75327756349228,4.70492485693241,4.92758449873916,5.67827713859181,4.88622933463338,4.61308629764356,4.78498134310941
"PHPT1",3.58815937183623,3.89211945256086,3.98806570975527,4.23406346124748,3.7582247134826,3.45831248570586,3.48880665591029,4.60531937194227,3.47919935406692,3.65028913710066,3.42699954913184,3.71097323945503,5.13103424140356,4.85694691050469,4.605323657473,4.5036273262465,4.66245441622705,5.1635496702554,4.68423531317371,4.77956742828067,4.94132315547873,4.65604566931364,4.49735065745666,5.05264556672595,4.48448800394239,4.64609662302731
"HIST2H2AA4",3.54409533273165,2.75868003121028,4.06926754418125,3.67391145002487,3.44628149020051,4.17068249689471,3.03217590823273,4.38849782095479,4.49306850951196,3.991489282316,3.24359708742938,3.22309256729673,5.25445330629029,4.32436624199093,5.28768333658794,4.99029839427795,4.73696440905673,5.75940971601518,4.90961186282179,4.72509312323377,4.76572229194844,5.31621494296882,5.38492883097887,4.96152902634771,4.68055819688237,5.39981442336439
"PSMB10",2.01965403702249,1.63566756980385,1.97981977668903,2.33314712513547,1.46162640994435,1.64838014649961,1.38233765883504,2.18045689621432,1.59949923871949,1.92526946562835,1.66275025920482,2.03633977939896,3.79534280986782,3.44116019508827,2.68347134404194,2.71831550048326,3.55643018141813,3.13395144552815,2.52791297655707,3.41397708030592,3.40721501427731,3.18730187693855,2.89766207510581,3.68825148688788,2.91441269916769,3.34936748702733
"NDUFS7",4.68613005861242,5.11444260720081,4.67086495109333,4.57859329890699,4.88882903595062,5.06203159523749,5.0981726745581,4.94430628901347,4.88266874038379,4.9244000588911,4.78187391760601,4.86305953061664,6.04510782178412,5.94241826357561,5.76128583451449,5.77524520844669,5.52309424963977,5.77025333138475,5.58812484511037,5.77103777060594,5.76886753765562,5.86232108415787,5.79953267214247,6.05262740334418,6.05102922069086,5.94187247038301
"PHGDH",5.493782785017,6.01975481501559,5.85336303913711,5.73709689908407,5.41730832146636,5.94222697491107,5.50607147260181,6.01767801957029,5.62139034957705,6.37460463111683,5.82884696936222,6.00601341305965,7.2801611566405,6.65284732188176,6.86983922278528,6.36032612607787,6.37295207089487,6.52230812480342,6.66609613630766,6.15004013465337,6.30041584761735,6.27731353063181,6.91339751289965,7.15839585176843,7.08050772318393,7.29516910643247
"PAMR1",4.01984676154787,3.48498656632547,4.00161139099424,4.47761793929438,3.67837973244723,3.97516521618974,2.83103848889647,4.19031173826373,3.74995019015795,4.68917009270807,4.11976018677527,4.41734416168988,5.35386090992129,5.04805734755791,4.89968367623112,4.80487081588081,5.6028665705199,5.06993277780964,5.04224185372019,5.23996603296062,5.11006237117383,4.54031824804125,5.31574318412278,5.15912764344346,4.90453139938164,5.40560580395117
"LRP1",9.42303036486742,9.87172566055088,9.6040152226453,10.2124142602927,9.71457342108749,9.35624564467396,9.59372335764103,9.70438033247264,9.64974402361546,9.69963551327538,9.62251199882597,9.98384000227916,11.2334593415562,10.6587364207197,10.5828896230319,10.2853699005637,10.7592475779599,10.1853158374665,10.4652366504114,10.4559551501619,10.8102414676263,10.578671113968,10.3666351600978,10.8212617671123,10.8982782200318,11.1207991552314
"EDF1",4.13654191476691,3.29178319377916,3.56814242818154,3.52907617951108,3.87752195864032,4.22531258647589,3.85892152109178,3.73830545072511,3.5539234948874,3.58714378036432,3.55978234692848,3.33038541327751,4.99182029456772,4.75586056665025,4.99415084297166,4.89855751896308,4.36050877616965,5.27197922661079,4.43875656624155,4.68598036763713,4.71525344837466,5.13529738238693,5.1626277829697,5.18132481774477,5.00461384832852,5.18655832228829
"PEX14",3.93658074055342,3.64326367202513,3.66328094357268,3.7939854143454,3.79237452869433,4.13187489797086,3.8814037706185,3.70410971513792,3.90344279345587,3.36769416752849,3.71938962463693,3.53732300358289,4.63125533301881,4.80313181278815,4.64072225524429,4.71196782601047,4.37066831671749,4.78377883292294,4.10693038041131,4.4362993068006,4.39974036837484,4.754083537715,4.66562996270018,4.64239096810929,4.69291855595706,4.85389401850404
