"","01.CA1","02.CA1","04.CA1","05.CA1","06.CA1","07.CA1","08.CA1","09.CA1","10.CA1","11.CA1","12.CA1","13.CA1","15.CA1","16.CA1","17.CA1","18.CA1","19.CA1","20.CA1","21.CA1","22.CA1","23.CA1","24.CA1","25.CA1","26.CA1","27.CA1","28.CA1"
"PQLC2",3.04395551407521,3.99161833552751,3.55678211881714,3.67232255322498,2.59647906461958,3.18751005873037,3.19377761241232,4.0043369620328,3.39265308056481,3.40716321461542,2.88541379304354,3.27700813126232,4.11735999099765,4.32562053841559,3.85886476217696,3.99340487298942,4.41160129478267,4.25486908011638,3.84225496919211,3.98455909344045,4.03021605138459,4.07367518104859,3.22248232820956,4.1158138331361,4.20069458803668,4.36828991324319
"CTNS",2.26639058270453,4.22733789500946,3.24289783653705,2.29308203322741,2.55024651866565,3.07542257411966,2.46430161825045,3.83151006826209,3.01802287364433,3.23044005424421,2.90252573017221,3.0029197322827,3.60532950055737,3.8258270580344,3.30864501917986,3.45515715499381,3.84345616003042,3.32580589366754,3.3149303486077,3.79148531767963,3.74211050857943,3.49352121840157,3.2598898467102,3.13566111617446,3.30973749522986,3.54057283937328
"RTN4R",3.20091870503012,3.76286944873429,0.499426795752984,3.19012567034713,2.59647906461958,2.95388749864331,3.99870900498795,2.77072117321329,2.79367561218564,2.44204209299221,2.62172602650269,3.25048951174909,5.40662303329111,5.14531907617682,3.93492614793308,4.569375689254,5.09581610254084,4.85249455877768,3.87346460154923,4.74348146893521,4.68395499855679,3.36164771805269,2.970038787072,5.41052015592411,4.89355748506351,5.5936958498026
"PHF23",3.96292766220622,3.86363797167317,3.05597100401642,4.20822233005084,4.07526933718808,3.36270445672092,4.13650268834543,4.15865737402904,3.98062594469912,3.38134463138816,3.48288646610616,3.6254683347457,3.79691567206031,4.1131347607404,3.693539495045,3.95896326402625,3.63082316752719,4.23493451271697,3.58380536774864,3.79148531767963,4.09823034061399,3.68961305448915,3.85082718452806,4.38408791728841,4.26925550077675,4.31718996190291
"CDH10",4.51610628010559,4.13962797599208,3.40835959120406,3.60233736405247,4.76325793751964,4.60894343760843,5.68197835424868,3.70966738277418,3.85625822625395,4.12735116977923,4.88786126379401,4.4395476891237,3.12328596055185,3.32394646142278,4.0205386477938,3.7732237006914,4.38231712598832,3.58082243554858,4.23961334468054,4.23695812031005,3.47423066250375,4.13555236859381,3.79811985769232,4.40721654335083,4.06842312789662,3.90387479250474
"INPP4A",6.04855960780408,5.7440061738141,5.94760594444788,6.07432868730506,6.87424998604931,6.46323025132728,6.87593228581661,6.19056238606577,6.534734573528,6.0428356481924,6.34468476581405,6.00952788654326,6.56140218720793,6.63245712174566,6.9413640065247,6.77851195312987,6.31803275270628,6.98604667261627,5.95827189824489,6.27817586386613,6.12257642285142,6.66231341665961,6.65126461367794,6.73899163717839,6.79886979892505,7.21959285315822
"RAB27B",5.16654415755667,2.84628146554902,4.4358111968965,2.98541100308039,5.0109417599554,4.92929392791371,6.26627153452113,2.0087893547232,4.84926513579993,3.35505556417358,4.97537205318695,3.75374038919861,0.847909211891912,2.45123184023151,3.95941417897254,4.39999320029893,3.17823059714176,3.58082243554858,3.09426295524205,2.66288589489694,2.04039834925696,1.69065682863574,4.34237216052268,4.1158138331361,3.40219714694644,3.1525357392875
"PSMA4",4.41555785049874,3.58243972145976,4.04138552308528,4.05945283597842,4.56050404879774,3.80109580744913,3.90923790292703,3.70966738277418,4.12379629497173,3.72714700263085,4.22298744147682,3.26380975150659,3.13752414351773,2.68161551918406,3.85514081077192,3.23103494529759,2.71625058839237,3.24837430100633,2.76872406700439,2.96236652648606,2.88108343221548,2.87332410530523,4.22538004683003,3.8436435344848,3.39403234469571,3.6794798109978
"MYO16",5.96892088139075,5.11642297582025,5.44617451924484,4.68530075380546,4.79002959328238,5.98372495356121,6.42173995787577,4.82788583233274,5.67411712906815,4.38291132288349,6.25759458398955,5.89648820096702,5.19488373524766,4.85560179570996,5.07612636886359,5.69198150308728,5.57366098338557,4.52161839267199,5.35767840377426,4.85693192334727,4.89943420530672,5.53463925035538,4.83628658000864,5.47213766252156,5.43918708287837,3.73716837856177
"LSG1",4.54934057263361,5.11130851658393,4.78590784325033,4.16031703624117,4.03106626626422,4.42575975847561,4.75418284533774,5.20169083565339,4.49700232506344,4.20299757207489,4.06477294876857,4.16213194728084,4.0736002860586,4.5463043757689,4.20739100987142,4.57393468190238,4.64156458052416,5.10618219709819,4.02012344917149,4.7208224614032,4.34913836247513,4.85458269628655,4.67947888465216,4.25405311315049,3.9340956806688,4.44819049847573
"PARP3",2.8910375416556,3.68238739469545,3.18324002796922,2.92934793059462,1.88579941799185,3.56491895487956,2.40734818366756,3.63512538852187,3.03019337845475,2.96091018951285,3.0784670712218,3.20977459713941,4.12452594903021,4.05678943564849,3.70599772190409,4.04028221233361,3.96695465470736,3.91737907697899,4.53139268009897,4.60186041880102,4.58074861881506,4.17209989800778,3.08566174017724,3.90991739369752,3.9340956806688,4.18350846885398
"TNC",5.12550813140174,5.03233275507102,6.27501647860304,4.18446851343285,6.34794218060707,4.17691291382471,4.52575284386253,5.25244298687999,5.10078138096069,6.0894266428183,4.94678755775792,5.90075773730718,5.96904549196174,6.96323804349562,6.32127215068956,5.0568224140056,7.54057077018182,5.33690176317232,7.04571341328833,6.66989985368126,6.21546577524761,7.67343986960688,6.93534925579059,6.10428958066015,7.01193352971267,7.51276383332449
"THAP3",2.77094945859278,3.55256360403153,2.89794054625649,-0.0335928881133787,2.83369390890806,2.82116437993121,3.94968932869838,3.49462318836841,2.86335698185396,3.06188702296846,2.21910521965214,2.72329716736341,2.94047334732188,3.33752430224161,3.35684466029547,3.57825542547168,3.61076246137162,3.7192655989303,3.76114279402204,3.25823539980017,3.73144157971121,3.39576328896241,3.17104730547016,3.10769565202797,3.1827833531126,2.50857357466567
"FAM65C",2.62617163553103,3.70971665701203,2.95256348813678,5.13281991174523,1.61341971695865,1.71843143041702,3.67598267014091,4.64053039514763,3.88334667485805,3.17140132555289,2.95267643871515,3.18197862419441,3.15162317977165,3.89173459368524,2.31359212041477,2.65729000689955,3.79093628648392,3.24039756905642,2.76872406700439,3.79148531767963,3.51212384858221,3.41252324190878,2.21666937170087,1.63619226438129,3.88250340419234,3.51606348228689
"TDP1",2.78341818968182,3.40989167116015,2.84116782351461,1.62757254209018,3.00344225076907,3.98155204646854,2.11893100917082,2.9658288343801,2.82195329424541,3.3147013306559,3.26202959785972,2.07737036520651,2.07714897278525,2.14640327589195,2.67637938840239,3.75727781010951,1.61586155354655,3.60587383528806,3.24505874571643,2.53883370143238,2.60534573645398,3.66184515393422,3.14462537713095,2.59286779819421,3.23856554808155,2.80680803395913
"AIFM2",3.65220041885482,4.05691869571098,3.81442895845147,2.37930735687697,3.15530400097228,3.964488891223,2.49195680582228,4.56222813565251,3.44813361439455,2.96091018951285,3.49421864311586,3.8093034556671,3.45426700524785,4.21227334141366,3.94547195549475,4.29897150855672,4.4740075882814,4.15232200597277,3.14629931147492,3.69015021278098,3.88373955672841,3.84996066871469,3.23922774898006,3.94194654671579,3.63479182856417,4.38191777241656
"SPATA7",4.02724726621485,5.14673472754719,3.76441550151244,5.53151622507548,4.05333708863373,4.46268516959693,4.01785982833313,4.42516079352072,4.58213148012335,4.74871714878201,4.24997842099632,3.46173339105102,3.53177454204295,4.08925570843443,3.44866637216302,4.27677154957437,3.40483242940037,4.37267035941586,4.74894720986227,4.09440311222279,3.16099396128369,3.8703241004352,3.71675788643795,3.44968303246866,3.60680426594579,3.39583612337057
"MED17",3.99007682166864,3.34165184992596,3.97256833215648,2.37930735687697,4.2685104464083,4.31793443390587,3.85702452218721,3.42995010773833,4.30500913330384,4.08798660671316,3.99469151798252,3.77250018798205,3.51005114872263,3.087283407369,3.70599772190409,3.72484734258305,3.45069609970885,3.82439086853653,2.92584566313932,3.10917451178054,3.12883433471423,3.73028781248484,4.25450024254032,3.88816263427292,3.79219163270194,3.6794798109978
"RETSAT",3.73155994435627,4.9256597865532,4.73487794743326,4.50526251008784,4.35173297369606,4.88161234847688,4.20494285985934,4.63097189280909,4.68193139069051,4.88816569682046,4.70975592031374,3.93951336634768,5.527780790193,4.60922561417553,5.46619118601828,4.3530213382938,5.19346578953981,4.34689828089655,5.30141609706045,4.70359155753106,4.46315218449574,5.03857973297365,5.22367472251999,4.91726620864141,5.25760860274331,5.16236088011923
"CAPG",3.0848261276939,3.17517723997922,3.89101033959773,2.8710178569485,3.62557967872676,3.48740017806021,1.96956181840832,4.3100832934359,3.38319529299271,3.87323505200138,2.91943707794239,3.36616306114897,4.16678993750771,3.68422765096019,4.52117002767911,3.99340487298942,3.79093628648392,4.44386513788729,4.40893203087685,4.0034570869047,4.26286343795578,5.10194763807435,5.5846961008505,4.10642340017694,4.13851990055515,4.45250228817515
"AP2S1",3.8067807475678,2.12697056826352,2.41803401473527,3.14160540214562,3.08137037331659,2.76970479724113,3.27561388065477,3.24181382488472,3.03019337845475,2.13724223614283,2.01395774748993,2.27449995234052,4.16678993750771,3.49120970077217,4.1867979597614,3.43525082396616,2.75332311095672,3.79746040639192,3.3149303486077,3.70176762423935,3.42210667197789,3.29692687854347,4.54283742860345,3.94721628247929,3.01190698305785,3.21477820829298
"TG",4.14787454883433,2.79616713248911,1.24633286815482,2.20137386672099,2.74069048988286,3.43880741960405,4.05541530031043,2.41741032572591,2.65908332825217,1.93911823157645,3.48288646610616,2.85234446119789,3.27267305315006,3.29640129861396,2.31359212041477,3.21944237695994,3.1917981182584,0.0208939488442132,3.26872727544397,2.90321890253288,3.32609687638852,2.22121327069325,0.375571748823186,2.48105106214686,2.3114495668755,3.24492057128987
"ADAM28",4.07367239434535,3.65453041594258,4.14665266688105,-1.42164527751601,5.40005613913071,3.68088731176172,2.34805365582191,3.49462318836841,5.6228012293385,4.44654394323442,4.45526093982164,3.35375902772729,3.01947855912297,0.026230912567727,3.84766394599737,3.08536912661399,2.4712606344771,2.97794437158906,2.76872406700439,3.1605918326964,3.36802864356318,5.18558202979766,4.21695087819832,3.09825205545875,2.83019226633452,3.32235079529401
"DCUN1D1",5.39090517443373,6.07346085375833,5.89511736929156,6.97662062605134,5.74776674374853,5.31534841362903,6.08974245296398,5.54993641398504,5.52942939591342,6.19879450886241,6.00773637565527,6.07899353543472,5.00215433628008,5.25312885548728,4.97165893029455,5.19345200606214,5.87427250005632,4.81270184927868,6.56196762187585,6.10744666750915,5.6454744557017,4.96474417984022,5.11672895669807,5.18375585502594,5.06791679198188,4.40434864902828
"JADE2",6.70276860703312,6.32170034568619,6.68165954161764,6.63925499225816,6.1399526504861,6.72455049603502,7.15101473228044,6.78046848062873,6.68662650246761,6.32943487264643,6.67603183964408,6.80171526814178,7.09766267971088,7.50457449650444,6.48624677231882,6.87402943347501,7.1683749336226,6.83400139822446,6.7376137528319,7.0555534337311,6.99153759961418,6.4628742041521,6.53274151436809,7.4290899863943,7.60638020512267,6.86748236001452
"ZIC2",3.34246784438026,4.17926986765062,2.86034137364606,3.23706707591518,2.80772760624719,3.68783492002153,3.68798830567899,4.60191043200697,2.91677596545026,4.07998314366064,3.56040372685439,4.41587791690727,5.42415201337389,5.75103427883731,3.82118548452444,3.66627840387881,5.7741109186075,4.23091433108912,4.45091788709263,5.49346250153268,4.51383949555304,4.29469078548551,3.26807253409531,3.61773358686099,4.98880146476775,5.46302626244722
"LCP2",4.01672450089578,2.87070059658916,3.90030338490993,3.23706707591518,3.84571577216015,2.84622182962007,2.8955206236311,3.78054638533464,4.20118864062322,3.52974909990591,3.13747503564734,3.29008686048683,3.80585839824189,2.34768387714793,3.56265636093169,3.12318745710746,2.85914611019679,3.21619928683776,2.39142882828207,3.10917451178054,3.87407157664559,3.90626927164847,4.17622569777787,2.65859349060108,3.01190698305785,3.10949700106036
"TRIT1",3.48669261264965,4.08849293570007,3.61438462566594,2.8102296880912,3.93837707939572,3.57993512886337,3.3829054086068,3.24181382488472,3.84252085057679,3.49405447285911,3.84340659567762,3.42663222603956,2.78635115184718,3.16549365702807,3.4034859030974,3.36333264020776,2.98915498082472,3.51622204871503,2.89576054473282,2.68646582671629,2.86164625228646,3.47236250085817,3.3201578230942,3.23379886839201,3.22021009189431,3.47426592635731
"ADRB1",3.62474658373707,3.17517723997922,2.56551359235956,3.41090402344792,2.61156643638989,3.25455567741185,3.78059783592032,3.16441644992343,2.69009655618584,3.39431167865403,2.60091063837539,3.82735890359204,4.94663276901779,4.87435330960236,3.09792316391342,3.39459471159316,5.10660036666052,4.70668917075914,4.02012344917149,4.54495060663765,5.27126802270747,3.35009420046793,2.15623253103623,3.93134897491489,3.8229280179255,3.13117685664649
"CUL7",4.50861574685116,4.68526810277827,4.72967426142423,2.98541100308039,4.73941815131854,5.03387178365622,4.78804136073141,4.40286793592888,4.57384108282058,4.65485338573602,4.60911237644967,4.6315989360223,5.0889701580758,5.56155805587338,5.25068100454538,5.45552288163203,5.12085512138422,5.2600794983136,5.10504142709146,5.36052513256351,5.32902329599064,5.26463257378837,4.41233496888876,5.39131646155165,5.35125265659249,5.73844016914339
"CTNNA1",6.72394669117574,7.4236466116586,6.88257645696577,7.42478327350936,6.81030173220173,6.82958502072401,6.39818282883763,6.74988481061584,6.98275128708333,6.8495204545192,6.30662552385551,6.89241047951444,7.31760470919254,6.88101765104563,7.10982914589031,6.64514513886357,6.39921969700288,7.00618013375759,7.30661833507471,6.50397727238122,6.57304012406801,7.40725822094652,7.70091505834491,6.64645284686939,6.91397843371338,6.89387980979215
"PHKA2",4.71796469865063,5.32960953673692,5.2745611896358,4.66827492722666,4.88311339288109,5.22031667197758,4.47815027782456,5.15576919198269,5.07751352424726,5.00689728476966,4.80383401383708,4.67212542498223,4.93852376976858,5.24954232992354,5.55953631215792,5.64292370023366,4.90308609707938,6.22274896465156,4.9156379137698,5.16876166239613,5.14027762367257,5.72780374261945,5.23101871461387,4.67198970636595,5.13314042349115,5.13847436231721
"CNTLN",3.56099596611847,3.9804416959025,4.17755575285862,4.36437375044087,3.93238141911417,3.92387206183431,3.35305615381219,4.11818025399696,3.55307708531752,3.95427664240971,3.97864449291742,4.02804546661412,2.78635115184718,3.39059277060195,3.51152621416808,3.70003693635513,3.80865619943505,3.49626407282168,4.16589987628198,3.96541026408584,4.00386064820601,4.04529867840747,2.86606157665068,3.08874623544706,3.13459181125684,3.55668410334715
"EPHA3",2.55523240385301,1.95492516017796,2.65607227232554,3.45127682092159,1.42130371076965,1.98979293446471,3.3829054086068,2.87157074756168,2.62738874352629,2.73490855743776,3.03257121745685,2.70388213287899,3.20668058140151,3.00458903439083,2.86595073535856,2.81965163254934,2.14841572479777,4.44386513788729,1.87911193798397,1.24326606769957,1.9695328191866,1.47357583367571,2.7066253995446,2.29517947837315,2.60819788432964,2.06618562393469
"HSPA5",7.70923407601667,6.98033855654376,7.38853924098509,4.54311248075896,7.78468785454779,6.76535308781061,8.17271399838244,7.0171690861104,7.57680680802163,6.30732441376805,7.27838248834032,6.21721459588996,6.30963120742405,6.05419466931949,6.76157657493196,6.80686905394693,6.32420580726613,6.10358644290738,6.69019888047197,5.13916120126833,5.69573553734705,6.45884571983008,7.18074159367705,6.6277032640874,6.31798063985099,6.72594430645654
"GEMIN8",2.74568397463635,3.19465185239022,2.87926344406384,3.03937671604306,2.21701266178539,3.33641777099877,2.25427593919057,3.08263031912698,2.91677596545026,2.96091018951285,2.74068004653621,2.49384610498976,3.43133504409616,2.57101754205807,3.41364899169326,3.24253510526194,3.07950795508861,3.6666628446424,1.75053328628734,2.90321890253288,3.09594145013992,4.27954400632527,3.4079395406566,2.82813264036331,3.12475727325742,3.06513473866292
"OFD1",4.86012403413536,5.70719065132264,5.67185124674035,5.14517852972901,5.0109417599554,5.04743987487192,4.89030037222896,5.46102528799022,5.22774427552535,5.38369403108826,5.22703356016692,4.74991515783951,3.98188561216027,4.35928986661324,4.6144395244556,5.05029364223454,4.93570594545155,5.30475074988457,4.92311475772634,4.72652066456533,4.2479690169989,5.51407931849452,4.13655374006245,4.13902593866988,4.05812537750916,3.85259484137202
