"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PINK1",0.668704314682259,7.93268533122941,4.73271060329239,4.74817528126639e-05,0.000444997313565524,1.80161958919004
"METTL10",-1.02485861515145,2.95676646063768,-4.73253701065557,4.7505159835971e-05,0.000444997313565524,1.90631282764385
"WDR17",-0.82225237187209,6.15528312456336,-4.73151817933297,4.76427691609007e-05,0.000445982958086746,1.76906415620626
"9-Mar",0.506516840370897,3.80220194691284,4.7309021029674,4.77261721551488e-05,0.000446460183815488,1.83638465164559
"PER2",0.816049821638656,5.17778834968446,4.72995233562843,4.78550338011997e-05,0.000447361721278018,1.77685408286904
"GPR173",0.508208490648375,4.97918726415821,4.7290747208181,4.79744133238281e-05,0.00044804736992199,1.77668934962771
"DTX2",0.876219190453835,3.0916449053329,4.72893493975875,4.79934546575843e-05,0.00044804736992199,1.89487479557611
"TNPO2",0.562277544691565,8.06040033924547,4.72848826308691,4.80543524557918e-05,0.00044807528945538,1.79249931601331
"SLC35E4",0.858472678865703,3.22768767857023,4.72843568878504,4.80615252378792e-05,0.00044807528945538,1.8814277221476
"CTBS",-0.856002114183347,3.32467937529037,-4.72669488386087,4.82996273391158e-05,0.000449990438741288,1.85628576231001
"POM121",0.702552616297263,5.62795903498371,4.72588812337655,4.84103707521934e-05,0.000450717244934214,1.75727758999271
"KIAA0319L",0.40731802086173,6.30963328073602,4.72533357971449,4.8486638833196e-05,0.000451122308603452,1.75403060821817
"LRRC8A",1.14354399270068,8.02691070940985,4.72474706803764,4.85674334925353e-05,0.000451401732903989,1.78279230144969
"CYCS",-0.9349885771003,5.64444737922562,-4.72451932028425,4.85988428309573e-05,0.000451401732903989,1.74990386671754
"ASCC2",0.702396430495685,4.45314898689631,4.7244021065965,4.86150159692532e-05,0.000451401732903989,1.78426239707568
"RAB14",-0.669211573642012,6.2726718296525,-4.72416258087161,4.86480823483815e-05,0.000451404375968472,1.74950467009613
"ANO5",-0.7023656382892,5.67950173586516,-4.72333996628342,4.87618140458299e-05,0.000452155002970423,1.74553012111036
"UBE2F",-0.564139025361416,3.72790725305494,-4.72174844487448,4.89826025463457e-05,0.000453425689892856,1.81027296896527
"KCNF1",0.676885254572786,4.76139444653806,4.72170558591423,4.89885619967758e-05,0.000453425689892856,1.76447320770989
"RPS6KB1",-0.555540028572168,5.2646883536336,-4.72164034882219,4.89976344633675e-05,0.000453425689892856,1.74569361518119
"PPIP5K2",-0.768220365840651,5.49176847272528,-4.72133372929943,4.90402981458997e-05,0.000453515718918092,1.74180331742687
"6-Mar",-0.787087141388641,7.80249682826131,-4.72077590856684,4.91180091694757e-05,0.000453929520982336,1.76538414265201
