"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904930","amphisome membrane","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:1904949","ATPase complex","0/21","117/19979",0,0,-0.35189134460072,1,1,1,"",0
"GO:1905286","serine-type peptidase complex","0/21","12/19979",0,0,-0.112398717715375,1,1,1,"",0
"GO:1905348","endonuclease complex","0/21","39/19979",0,0,-0.202766810188234,1,1,1,"",0
"GO:1905354","exoribonuclease complex","0/21","25/19979",0,0,-0.162286413680123,1,1,1,"",0
"GO:1905360","GTPase complex","0/21","39/19979",0,0,-0.202766810188234,1,1,1,"",0
"GO:1905368","peptidase complex","0/21","113/19979",0,0,-0.345788980182149,1,1,1,"",0
"GO:1905369","endopeptidase complex","0/21","86/19979",0,0,-0.30145759281945,1,1,1,"",0
"GO:1905370","serine-type endopeptidase complex","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:1990023","mitotic spindle midzone","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:1990204","oxidoreductase complex","0/21","108/19979",0,0,-0.33800969619093,1,1,1,"",0
"GO:1990229","iron-sulfur cluster assembly complex","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:1990391","DNA repair complex","0/21","14/19979",0,0,-0.121410571438253,1,1,1,"",0
"GO:1990454","L-type voltage-gated calcium channel complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:1990498","mitotic spindle microtubule","0/21","16/19979",0,0,-0.129799861948862,1,1,1,"",0
"GO:1990531","phospholipid-translocating ATPase complex","0/21","11/19979",0,0,-0.107610884533093,1,1,1,"",0
"GO:1990742","microvesicle","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:1990752","microtubule end","0/21","35/19979",0,0,-0.192068007935969,1,1,1,"",0
"GO:1990777","lipoprotein particle","0/21","37/19979",0,0,-0.197489335575165,1,1,1,"",0
"GO:1990877","FNIP-folliculin RagC/D GAP","0/21","10/19979",0,0,-0.102600383509916,1,1,1,"",0
"GO:1990907","beta-catenin-TCF complex","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
"GO:1990909","Wnt signalosome","0/21","13/19979",0,0,-0.116991224176994,1,1,1,"",0
